year,month,day,hour,minute,second,lat(deg),lon(deg),depth(km),x(m),y(m),z(m),magnitude
2014,06,06,08,22,23.220,37.661072,-118.849162,5.948,191.3,600.4,-43.2,0.44
2014,06,06,08,24,25.400,37.661271,-118.849129,5.948,193.5,622.5,-43.2,-0.12
2014,06,06,08,24,36.070,37.661267,-118.849186,5.960,189.0,622.0,-31.2,-0.04
2014,06,06,08,35,39.220,37.661267,-118.849162,5.949,191.0,621.7,-42.1,0.01
2014,06,06,08,43,09.880,37.661279,-118.849170,5.954,190.0,623.3,-37.1,0.03
2014,06,06,09,05,00.980,37.661296,-118.849121,5.928,194.7,625.0,-63.4,-0.39
2014,06,06,09,29,12.070,37.661393,-118.849162,5.980,191.1,635.7,-11.1,0.03
2014,06,06,13,12,30.590,37.633012,-118.888013,8.267,-3237.5,-2514.3,2275.6,0.23
2014,06,06,15,33,41.870,37.661369,-118.849202,5.848,187.7,633.2,-143.4,-0.34
2014,06,06,20,06,31.720,37.661161,-118.849129,5.864,194.2,610.1,-127.7,0.38
2014,06,06,20,28,54.800,37.661556,-118.849080,5.845,198.0,654.0,-146.2,-0.45
2014,06,07,03,47,38.850,37.659562,-118.848340,6.522,263.5,432.6,530.7,0.26
2014,06,07,07,44,25.550,37.661641,-118.849056,5.897,200.0,663.4,-93.9,-0.37
2014,06,07,08,06,10.570,37.652226,-118.849390,6.659,170.7,-381.5,667.8,-0.34
2014,06,07,23,45,29.080,37.655969,-118.849105,5.833,196.2,33.7,-158.5,0.33
2014,06,08,13,43,47.620,37.652112,-118.849422,6.714,168.2,-394.3,723.1,-0.65
2014,06,08,20,15,02.400,37.636800,-118.885197,5.830,-2989.5,-2093.8,-161.3,0.14
2014,06,10,06,01,04.760,37.652189,-118.849341,6.715,175.5,-385.6,723.5,-0.64
2014,06,10,06,04,30.100,37.652177,-118.849447,6.710,166.0,-387.1,718.6,0.11
2014,06,10,06,19,58.320,37.652132,-118.849414,6.721,168.5,-392.0,729.9,0.05
2014,06,10,06,30,51.420,37.652140,-118.849463,6.710,164.2,-390.9,718.4,-0.61
2014,06,10,07,15,50.160,37.651978,-118.849414,6.706,169.0,-409.2,714.9,0.56
2014,06,10,07,18,13.620,37.651632,-118.849349,6.720,174.9,-447.6,728.6,-0.35
2014,06,10,07,20,25.820,37.652035,-118.849373,6.717,172.4,-403.0,726.1,-0.36
2014,06,10,07,28,50.100,37.652205,-118.849406,6.701,169.4,-383.8,709.9,-0.15
2014,06,10,07,31,09.060,37.652096,-118.849430,6.710,167.3,-396.2,718.3,1.24
2014,06,10,07,38,15.310,37.652275,-118.849414,6.737,169.0,-376.2,746.0,0.76
2014,06,10,07,38,21.260,37.652380,-118.849414,6.725,168.4,-364.5,734.1,1.37
2014,06,10,07,41,36.640,37.652454,-118.849422,6.700,168.2,-356.2,709.0,0.26
2014,06,10,07,43,42.610,37.652063,-118.849341,6.718,175.0,-399.8,726.6,-0.50
2014,06,10,07,44,45.930,37.652368,-118.849398,6.750,170.0,-365.9,759.2,0.51
2014,06,10,07,46,32.610,37.652568,-118.849398,6.746,170.1,-343.7,755.0,-0.42
2014,06,10,07,48,01.460,37.651860,-118.849243,6.736,183.6,-422.4,744.5,-0.47
2014,06,10,07,52,04.660,37.652795,-118.849373,6.726,172.0,-318.4,735.1,0.07
2014,06,10,07,53,27.410,37.652026,-118.849406,6.744,169.6,-403.8,753.1,1.16
2014,06,10,07,54,37.030,37.651827,-118.849382,6.708,172.0,-426.0,717.2,-0.18
2014,06,10,07,55,38.450,37.651900,-118.849357,6.731,173.6,-417.8,739.4,0.40
2014,06,10,07,58,16.260,37.651986,-118.849609,6.736,151.5,-408.1,744.6,-0.33
2014,06,10,07,58,24.170,37.651868,-118.849406,6.747,169.7,-421.5,755.7,-0.28
2014,06,10,07,59,15.160,37.651400,-118.849251,6.704,182.8,-473.2,712.4,-0.69
2014,06,10,08,03,25.460,37.652681,-118.849357,6.732,174.0,-331.0,740.4,-0.22
2014,06,10,08,04,32.150,37.652136,-118.849382,6.672,171.5,-391.4,680.8,-0.01
2014,06,10,08,04,45.740,37.651514,-118.849292,6.763,179.5,-460.5,771.4,-0.11
2014,06,10,08,11,27.390,37.651489,-118.849202,6.714,187.6,-463.2,723.1,-0.45
2014,06,10,08,21,23.090,37.662590,-118.853817,6.286,-219.8,768.6,294.8,0.29
2014,06,10,08,55,35.440,37.651579,-118.849455,6.711,165.2,-453.4,719.4,-0.49
2014,06,10,08,56,14.370,37.651847,-118.849308,6.748,178.4,-423.7,757.0,-0.10
2014,06,10,09,37,01.870,37.652649,-118.849365,6.644,173.0,-334.6,652.5,0.04
2014,06,10,09,58,06.060,37.651583,-118.849455,6.775,165.5,-453.1,784.0,-0.25
2014,06,10,10,22,02.860,37.653129,-118.849463,6.704,164.6,-281.5,713.2,0.34
2014,06,10,10,22,49.270,37.652645,-118.849357,6.634,173.6,-335.1,642.7,-0.07
2014,06,10,10,44,18.470,37.651326,-118.849219,6.663,185.6,-481.2,671.8,-0.37
2014,06,10,10,44,23.580,37.652104,-118.849520,6.781,159.6,-395.1,789.9,0.06
2014,06,10,10,45,14.780,37.651799,-118.849609,6.773,151.5,-429.1,781.4,-0.32
2014,06,10,10,48,53.660,37.653190,-118.849455,6.698,165.1,-274.7,706.8,-0.50
2014,06,10,10,51,04.960,37.653125,-118.849447,6.689,166.1,-281.6,698.0,0.16
2014,06,10,11,06,33.560,37.653190,-118.849487,6.701,162.5,-274.7,709.3,-0.40
2014,06,10,11,11,36.460,37.653243,-118.849406,6.687,169.8,-268.7,696.2,1.23
2014,06,10,11,12,46.320,37.653369,-118.849406,6.694,169.3,-254.7,703.0,0.60
2014,06,10,11,15,12.450,37.652954,-118.849414,6.675,169.0,-300.8,684.0,0.47
2014,06,10,11,17,08.360,37.653182,-118.849382,6.666,171.5,-275.7,675.0,0.38
2014,06,10,11,19,41.030,37.653210,-118.849341,6.648,175.3,-272.5,656.8,-0.17
2014,06,10,11,22,32.700,37.653446,-118.849414,6.700,168.6,-246.2,708.9,0.28
2014,06,10,11,46,41.650,37.651786,-118.849333,6.682,175.6,-430.4,690.6,-0.06
2014,06,10,11,59,24.350,37.651896,-118.849471,6.669,163.8,-418.1,677.6,-0.09
2014,06,10,11,59,29.250,37.652026,-118.849382,6.671,171.3,-403.6,679.4,0.81
2014,06,10,12,00,31.860,37.653080,-118.849430,6.723,167.7,-286.6,731.8,-0.41
2014,06,10,12,18,52.640,37.652148,-118.849390,6.660,170.9,-390.0,668.8,0.63
2014,06,10,12,21,23.970,37.652962,-118.849447,6.678,166.0,-299.8,686.9,-0.16
2014,06,10,12,30,08.960,37.653227,-118.849463,6.705,164.1,-270.4,713.6,0.48
2014,06,10,12,34,23.950,37.653251,-118.849447,6.718,166.0,-267.6,726.5,0.51
2014,06,10,12,34,45.080,37.653296,-118.849422,6.727,167.9,-263.1,735.6,0.35
2014,06,10,12,40,19.300,37.653080,-118.849438,6.722,166.6,-286.9,730.5,0.62
2014,06,10,12,48,33.170,37.651554,-118.849837,6.769,131.5,-456.1,777.5,0.81
2014,06,10,13,05,25.800,37.653800,-118.849512,6.684,160.0,-206.8,692.4,-0.29
2014,06,10,13,05,52.650,37.651998,-118.849487,6.797,162.0,-406.9,806.2,-0.24
2014,06,10,13,06,43.240,37.653483,-118.849398,6.712,170.1,-242.1,721.0,-0.12
2014,06,10,13,08,02.260,37.653707,-118.849463,6.691,164.4,-217.2,699.4,-0.34
2014,06,10,13,40,20.220,37.653678,-118.849471,6.678,163.6,-220.4,686.4,-0.26
2014,06,10,14,00,34.300,37.653398,-118.849430,6.730,167.6,-251.7,739.0,-0.40
2014,06,10,14,02,48.380,37.651274,-118.849723,6.766,141.4,-487.2,775.2,-0.03
2014,06,10,14,03,02.460,37.651237,-118.849699,6.769,143.5,-491.1,778.2,-0.17
2014,06,10,14,03,29.350,37.651306,-118.849552,6.770,156.5,-483.8,779.1,-0.21
2014,06,10,14,07,37.680,37.651237,-118.849634,6.755,149.2,-491.2,764.0,-0.18
2014,06,10,14,08,48.840,37.651249,-118.849748,6.772,139.5,-490.0,780.9,0.41
2014,06,10,14,37,22.540,37.652983,-118.849357,6.777,174.1,-297.6,785.7,1.15
2014,06,10,15,09,18.090,37.653577,-118.849438,6.718,166.7,-231.9,727.1,-0.07
2014,06,10,15,13,38.030,37.653113,-118.849316,6.784,177.2,-283.1,792.4,1.38
2014,06,10,15,45,25.110,37.652901,-118.849170,6.595,190.2,-306.7,604.0,0.50
2014,06,10,15,51,48.980,37.653064,-118.849341,6.804,175.3,-288.7,812.5,0.07
2014,06,10,16,04,02.850,37.653092,-118.849243,6.744,183.9,-285.3,752.8,-0.21
2014,06,10,16,12,18.340,37.652804,-118.849113,6.570,195.3,-317.6,579.2,0.40
2014,06,10,16,13,45.540,37.653389,-118.849219,6.753,185.6,-252.3,761.9,-0.43
2014,06,10,18,31,27.600,37.651941,-118.849414,6.663,168.9,-413.4,671.7,0.36
2014,06,10,18,36,50.680,37.653573,-118.849316,6.632,177.3,-232.2,640.3,0.37
2014,06,10,18,38,38.000,37.653503,-118.849268,6.628,182.0,-239.8,637.2,0.38
2014,06,10,18,46,11.040,37.652946,-118.849577,6.787,154.4,-301.5,795.6,-0.07
2014,06,10,19,07,04.360,37.651632,-118.849382,6.642,171.6,-447.4,650.9,0.25
2014,06,10,19,15,48.840,37.651510,-118.849276,6.659,180.8,-461.0,667.4,-0.10
2014,06,10,19,52,01.960,37.651294,-118.849243,6.755,184.2,-484.9,763.4,0.21
2014,06,10,23,25,14.320,37.653617,-118.849398,6.728,170.2,-227.1,737.2,0.15
2014,06,10,23,25,19.040,37.653772,-118.849373,6.729,172.0,-209.9,737.9,0.48
2014,06,11,00,45,08.470,37.651538,-118.849284,6.652,179.9,-458.0,660.9,-0.01
2014,06,11,01,14,47.630,37.653430,-118.849373,6.759,172.2,-247.9,767.7,-0.23
2014,06,11,01,49,39.800,37.652824,-118.849349,6.796,174.3,-315.1,804.6,0.86
2014,06,11,11,59,55.530,37.650102,-118.849235,6.682,184.8,-617.4,690.4,-0.07
2014,06,11,12,06,50.290,37.650073,-118.849154,6.687,192.1,-620.6,695.4,-0.18
2014,06,11,14,21,32.560,37.663053,-118.853914,6.279,-228.2,820.3,288.2,-0.51
2014,06,14,23,31,22.180,37.653483,-118.852661,5.834,-118.1,-241.9,-156.9,0.20
2014,06,16,19,40,00.160,37.651473,-118.849593,6.762,153.0,-465.0,771.0,0.36
2014,06,17,02,43,58.060,37.651034,-118.848918,5.258,212.9,-513.9,-732.9,0.66
2014,06,17,20,45,48.000,37.626636,-118.824373,6.163,2378.5,-3222.0,172.2,0.70
2014,06,18,15,12,09.570,37.662158,-118.852026,6.420,-62.0,720.7,429.1,0.00
2014,06,18,18,30,23.720,37.615938,-118.845874,4.544,481.0,-4409.3,-1447.3,-0.02
2014,06,19,08,43,12.270,37.652266,-118.849162,6.496,191.0,-377.1,504.8,0.33
2014,06,19,08,50,03.580,37.652157,-118.849072,6.494,199.0,-389.1,502.7,0.40
2014,06,20,20,13,49.480,37.637679,-118.878475,8.422,-2395.9,-1995.9,2431.0,1.10
2014,06,21,21,49,12.680,37.636715,-118.882495,8.878,-2751.0,-2103.4,2887.2,-0.05
2014,06,24,02,36,59.880,37.667151,-118.857495,5.925,-544.5,1274.9,-65.9,0.64
2014,06,25,15,53,04.100,37.629045,-118.867041,5.179,-1387.0,-2954.3,-812.0,0.70
2014,06,26,17,12,45.960,37.629085,-118.867244,5.199,-1404.7,-2950.0,-792.0,-0.09
2014,06,27,08,37,52.660,37.662236,-118.853727,6.259,-211.9,729.2,267.4,1.28
2014,06,27,08,37,56.970,37.662435,-118.853719,6.254,-210.8,751.5,262.5,0.85
2014,06,27,11,43,06.400,37.637297,-118.861971,5.603,-939.7,-2038.7,-387.8,0.35
2014,06,27,12,02,10.140,37.662386,-118.853703,6.230,-209.4,746.1,238.9,0.63
2014,06,27,15,15,18.240,37.662671,-118.853719,6.246,-211.4,777.9,254.3,1.06
2014,06,27,16,26,32.430,37.662732,-118.853849,6.275,-222.8,784.3,283.8,1.11
2014,06,27,16,41,49.400,37.662480,-118.853874,6.304,-225.0,756.6,312.7,1.03
2014,06,27,17,12,39.240,37.662211,-118.853768,6.279,-215.2,726.7,288.1,0.10
2014,06,27,17,46,17.920,37.662280,-118.853833,6.292,-221.0,734.4,301.0,0.32
2014,06,27,18,13,19.960,37.663066,-118.853800,6.297,-218.3,821.5,306.1,-0.07
2014,06,27,19,12,05.600,37.662699,-118.853825,6.287,-220.2,780.8,295.4,-0.07
2014,06,27,22,01,59.440,37.665234,-118.877913,5.344,-2345.9,1062.0,-647.3,-0.11
2014,06,27,22,04,35.040,37.665324,-118.877848,5.340,-2340.2,1072.3,-651.1,0.34
2014,06,27,22,07,15.800,37.665426,-118.877946,5.341,-2348.8,1083.6,-649.9,-0.01
2014,06,27,23,36,19.720,37.665426,-118.877938,5.336,-2347.9,1083.5,-654.7,0.34
2014,06,28,01,21,35.610,37.663387,-118.853792,6.236,-217.4,857.3,245.1,-0.09
2014,06,28,03,21,38.160,37.663350,-118.853841,6.264,-221.8,853.0,273.2,1.55
2014,06,28,03,39,12.590,37.662162,-118.853817,6.296,-219.8,721.0,304.7,0.37
2014,06,28,03,50,39.420,37.663131,-118.853914,6.287,-228.1,828.6,295.6,0.80
2014,06,28,03,53,37.960,37.663627,-118.853963,6.242,-232.3,884.0,250.8,-0.38
2014,06,28,04,00,54.820,37.662797,-118.853914,6.305,-228.6,791.6,313.5,0.40
2014,06,28,04,26,40.510,37.663436,-118.853711,6.206,-210.3,862.8,214.9,0.66
2014,06,28,04,50,06.010,37.663021,-118.853841,6.266,-222.2,816.3,274.6,0.37
2014,06,28,06,05,15.200,37.663452,-118.853662,6.162,-206.0,864.2,170.7,-0.41
2014,06,28,07,03,48.740,37.662056,-118.853638,6.247,-204.0,709.4,255.8,-0.31
2014,06,28,07,43,36.300,37.661316,-118.853434,6.254,-186.1,627.3,262.6,1.14
2014,06,28,07,45,47.490,37.661243,-118.853507,6.265,-192.7,619.0,273.7,-0.01
2014,06,28,07,54,51.800,37.661357,-118.853402,6.225,-182.8,631.7,234.2,-0.40
2014,06,28,09,17,01.690,37.664172,-118.854159,6.314,-249.7,944.5,322.5,0.26
2014,06,28,09,40,36.560,37.661898,-118.853670,6.272,-206.9,691.9,280.8,-0.27
2014,06,28,10,15,45.640,37.661340,-118.853434,6.209,-185.9,630.1,217.7,-0.09
2014,06,28,10,31,55.750,37.664160,-118.854134,6.335,-248.0,943.2,344.1,0.18
2014,06,29,02,37,47.160,37.661414,-118.853507,6.304,-192.8,638.2,312.9,-0.21
2014,06,29,05,09,03.610,37.662093,-118.853760,6.274,-214.4,713.7,282.9,-0.03
2014,06,29,10,50,46.960,37.663619,-118.853996,6.324,-235.2,882.9,332.3,-0.18
2014,06,30,11,56,08.220,37.663167,-118.853638,6.127,-204.1,832.9,135.6,0.50
2014,06,30,11,59,27.020,37.663208,-118.853678,6.129,-207.9,837.5,138.2,0.11
2014,06,30,12,06,49.420,37.663175,-118.853654,6.134,-205.3,833.5,142.4,0.73
2014,06,30,12,52,43.690,37.662984,-118.853695,6.118,-209.3,812.5,127.1,-0.54
2014,06,30,13,38,36.530,37.662826,-118.853630,6.137,-203.5,795.1,145.6,0.07
2014,06,30,13,38,58.540,37.662996,-118.853678,6.137,-207.2,814.0,145.8,0.31
2014,06,30,13,44,43.800,37.662972,-118.853711,6.122,-210.6,811.1,130.8,-0.27
2014,07,01,17,19,42.760,37.622681,-118.844124,9.112,635.7,-3660.8,3121.0,0.44
2014,07,01,18,47,35.520,37.655575,-118.885986,2.995,-3058.2,-9.7,-2996.1,0.39
2014,07,02,12,24,15.820,37.663411,-118.853809,6.099,-218.8,859.9,107.4,-0.07
2014,07,02,18,39,24.720,37.636283,-118.881510,8.388,-2664.0,-2151.3,2396.8,0.23
2014,07,03,10,09,36.950,37.661568,-118.853507,6.178,-192.2,655.1,186.9,-0.20
2014,07,03,14,23,38.220,37.636324,-118.881632,8.417,-2674.4,-2146.4,2426.1,-0.15
2014,07,07,04,34,30.530,37.649345,-118.850977,7.059,30.9,-701.3,1067.7,-0.53
2014,07,07,04,36,06.380,37.649479,-118.851082,7.058,21.7,-686.3,1066.6,-0.12
2014,07,07,04,51,55.720,37.649438,-118.851082,7.051,21.3,-690.9,1059.5,-0.52
2014,07,07,05,09,48.290,37.649402,-118.851156,7.057,15.4,-695.0,1065.6,-0.44
2014,07,07,05,10,54.860,37.649520,-118.851164,7.065,14.4,-681.8,1074.2,-0.12
2014,07,07,05,11,22.330,37.649495,-118.851025,7.059,26.3,-684.5,1067.8,1.33
2014,07,07,05,14,16.510,37.649390,-118.851099,7.036,19.9,-696.5,1045.1,-0.53
2014,07,07,05,14,33.330,37.649548,-118.850977,7.040,30.9,-678.7,1048.4,-0.56
2014,07,07,05,14,41.960,37.649593,-118.851180,7.054,13.3,-673.9,1062.6,-0.35
2014,07,07,05,14,49.180,37.649642,-118.851025,7.057,26.9,-668.5,1065.7,-0.14
2014,07,07,05,15,07.080,37.649170,-118.850911,7.056,36.6,-720.7,1065.1,-0.59
2014,07,07,05,15,37.290,37.649626,-118.851001,7.039,28.7,-670.4,1047.4,-0.28
2014,07,07,05,16,08.680,37.649508,-118.851131,7.029,17.1,-683.1,1038.0,0.71
2014,07,07,05,16,48.320,37.649829,-118.851107,7.040,19.4,-647.4,1049.1,-0.58
2014,07,07,05,18,09.480,37.649731,-118.851058,7.050,23.5,-658.7,1059.1,-0.55
2014,07,07,05,19,24.020,37.649483,-118.851335,7.069,-1.0,-686.0,1078.1,-0.46
2014,07,07,05,19,40.440,37.649679,-118.851180,7.042,12.8,-664.5,1050.5,-0.33
2014,07,07,05,20,14.010,37.649740,-118.851473,7.077,-12.6,-657.5,1085.7,-0.25
2014,07,07,05,21,48.200,37.649699,-118.851424,7.088,-8.9,-662.1,1096.3,-0.44
2014,07,07,05,27,54.130,37.649650,-118.851107,7.065,19.4,-667.6,1074.1,1.38
2014,07,07,05,28,48.450,37.649752,-118.851286,7.043,3.8,-656.3,1051.6,-0.17
2014,07,07,05,28,57.450,37.649390,-118.851050,7.049,24.4,-696.2,1057.9,-0.57
2014,07,07,05,31,22.940,37.649479,-118.851310,7.056,1.4,-686.3,1064.3,-0.70
2014,07,07,05,34,38.230,37.649320,-118.851050,7.086,24.5,-704.1,1094.7,-0.80
2014,07,07,05,37,42.740,37.649780,-118.851009,7.053,28.3,-653.1,1061.8,-0.21
2014,07,07,05,38,23.580,37.649841,-118.851359,7.027,-3.2,-646.1,1035.7,-0.46
2014,07,07,05,40,53.480,37.649455,-118.851172,7.036,13.6,-689.2,1044.4,-0.10
2014,07,07,05,41,12.600,37.649768,-118.851318,7.030,0.7,-654.6,1039.0,0.34
2014,07,07,05,41,50.440,37.649829,-118.851326,7.019,0.0,-647.5,1027.7,-0.51
2014,07,07,05,43,07.080,37.649817,-118.850993,7.059,29.5,-648.8,1068.2,-0.24
2014,07,07,05,43,32.540,37.650155,-118.850977,7.055,31.0,-611.4,1063.8,-0.45
2014,07,07,05,43,57.490,37.649906,-118.850985,7.068,30.2,-638.9,1077.3,-0.21
2014,07,07,05,46,27.140,37.649813,-118.850952,7.078,33.2,-649.6,1086.9,0.62
2014,07,07,05,47,21.050,37.649715,-118.850968,7.058,32.0,-660.1,1067.3,-0.32
2014,07,07,05,47,25.770,37.650098,-118.851009,7.077,27.9,-617.7,1085.8,-0.19
2014,07,07,05,48,00.480,37.649801,-118.850936,7.081,34.2,-650.6,1089.7,-0.31
2014,07,07,05,50,27.700,37.649976,-118.851017,7.083,27.5,-631.5,1091.9,1.51
2014,07,07,05,50,50.870,37.649837,-118.851090,7.051,20.6,-646.5,1060.1,0.78
2014,07,07,05,51,11.050,37.650753,-118.851392,7.068,-6.0,-545.1,1076.9,-0.38
2014,07,07,05,51,37.360,37.649813,-118.851139,7.042,16.4,-649.5,1050.3,-0.15
2014,07,07,05,51,58.830,37.650057,-118.851156,7.044,15.1,-622.5,1053.0,-0.15
2014,07,07,05,52,04.280,37.650574,-118.851310,7.079,1.7,-564.8,1087.3,-0.08
2014,07,07,05,52,08.580,37.649447,-118.851058,7.034,23.8,-690.0,1043.2,0.32
2014,07,07,05,52,29.640,37.650549,-118.851302,7.066,2.0,-567.5,1074.9,-0.42
2014,07,07,05,52,41.200,37.650391,-118.851310,7.074,1.5,-585.2,1083.0,1.17
2014,07,07,05,53,08.480,37.650769,-118.851481,7.064,-13.7,-543.3,1072.9,-0.10
2014,07,07,05,53,12.940,37.650736,-118.851465,7.064,-12.4,-547.1,1073.1,0.04
2014,07,07,05,53,22.210,37.650863,-118.851514,7.075,-16.4,-532.7,1083.6,0.10
2014,07,07,05,53,39.510,37.650000,-118.850968,7.096,31.8,-628.5,1104.8,0.76
2014,07,07,05,53,49.430,37.650712,-118.851294,7.096,3.2,-549.6,1105.0,0.83
2014,07,07,05,54,03.680,37.650781,-118.851530,7.071,-18.1,-541.9,1080.0,1.34
2014,07,07,05,54,29.660,37.650297,-118.851367,7.046,-3.5,-595.9,1055.2,-0.09
2014,07,07,05,54,51.900,37.650964,-118.851782,7.040,-40.4,-521.8,1048.4,0.15
2014,07,07,05,54,56.910,37.650977,-118.851660,7.069,-29.3,-520.2,1077.9,1.20
2014,07,07,05,55,03.980,37.650220,-118.851058,7.086,23.9,-604.3,1094.3,0.87
2014,07,07,05,55,13.560,37.650907,-118.851701,7.047,-33.0,-527.7,1055.6,0.59
2014,07,07,05,55,30.900,37.650334,-118.851253,7.063,6.7,-591.4,1071.4,-0.04
2014,07,07,05,55,48.370,37.650387,-118.851383,7.066,-5.2,-585.7,1074.6,1.67
2014,07,07,05,56,01.390,37.650659,-118.851603,7.035,-24.6,-555.7,1043.5,1.15
2014,07,07,05,56,31.970,37.650350,-118.851473,7.008,-12.8,-589.7,1017.2,0.53
2014,07,07,05,56,41.250,37.649854,-118.851050,7.065,24.2,-644.8,1073.3,1.22
2014,07,07,05,57,16.730,37.650859,-118.851701,7.027,-32.8,-533.5,1036.2,0.00
2014,07,07,05,57,26.960,37.650614,-118.851025,7.092,26.3,-560.6,1101.1,-0.34
2014,07,07,05,57,43.130,37.649483,-118.850846,7.078,42.3,-686.1,1087.1,-0.02
2014,07,07,05,58,05.290,37.650452,-118.851416,7.026,-7.7,-578.6,1034.6,-0.31
2014,07,07,05,58,28.770,37.650151,-118.851367,7.010,-3.9,-611.9,1018.5,0.26
2014,07,07,05,58,31.640,37.650468,-118.851017,7.107,27.6,-576.5,1115.3,0.30
2014,07,07,05,59,08.890,37.650171,-118.851432,7.057,-9.7,-609.5,1066.2,-0.29
2014,07,07,05,59,34.660,37.650480,-118.851579,7.059,-21.9,-575.6,1068.2,-0.08
2014,07,07,06,00,00.690,37.650049,-118.851335,7.014,-0.9,-623.2,1022.8,-0.30
2014,07,07,06,00,14.690,37.650537,-118.851619,7.005,-26.1,-568.9,1013.3,-0.14
2014,07,07,06,00,31.770,37.650924,-118.851717,7.055,-34.1,-526.3,1064.1,1.32
2014,07,07,06,01,14.780,37.650448,-118.851538,7.047,-18.6,-578.8,1056.3,-0.22
2014,07,07,06,01,32.820,37.650110,-118.851375,6.994,-4.2,-616.4,1003.3,-0.52
2014,07,07,06,01,39.720,37.650480,-118.851530,7.057,-18.2,-575.3,1065.7,0.41
2014,07,07,06,02,22.410,37.650562,-118.851660,7.002,-29.8,-566.5,1011.3,-0.09
2014,07,07,06,02,35.070,37.650346,-118.851562,7.043,-21.1,-590.0,1052.1,-0.46
2014,07,07,06,02,59.630,37.650521,-118.851733,7.049,-35.7,-571.0,1057.9,0.38
2014,07,07,06,03,16.930,37.650838,-118.851823,7.017,-44.1,-535.5,1026.0,-0.28
2014,07,07,06,03,22.290,37.651074,-118.851107,7.159,19.2,-509.2,1167.5,-0.42
2014,07,07,06,03,44.530,37.650566,-118.851481,7.066,-13.3,-566.0,1074.4,-0.12
2014,07,07,06,03,55.310,37.650553,-118.851807,7.044,-42.3,-567.0,1052.6,0.11
2014,07,07,06,04,33.270,37.650236,-118.851725,7.016,-35.3,-602.3,1024.4,-0.26
2014,07,07,06,04,36.800,37.650557,-118.851839,7.050,-45.1,-567.0,1058.9,0.13
2014,07,07,06,05,04.690,37.650289,-118.851603,7.003,-24.5,-596.5,1012.2,0.49
2014,07,07,06,05,33.870,37.650610,-118.851676,7.064,-30.9,-561.1,1072.8,0.29
2014,07,07,06,05,46.110,37.651424,-118.851489,7.113,-14.5,-470.6,1121.6,1.34
2014,07,07,06,06,13.160,37.650618,-118.851082,7.178,21.7,-560.2,1187.1,-0.48
2014,07,07,06,06,57.430,37.649996,-118.850960,7.116,32.1,-629.2,1124.6,0.77
2014,07,07,06,07,05.580,37.650069,-118.850993,7.103,29.5,-620.9,1111.8,0.59
2014,07,07,06,07,49.250,37.651278,-118.852108,6.996,-68.8,-486.7,1004.5,-0.52
2014,07,07,06,07,53.780,37.650151,-118.850928,7.116,35.4,-612.0,1125.0,-0.24
2014,07,07,06,08,03.490,37.651001,-118.852010,7.066,-60.2,-517.8,1075.1,-0.35
2014,07,07,06,08,38.600,37.650419,-118.851725,7.035,-35.5,-582.1,1043.5,-0.07
2014,07,07,06,09,07.190,37.650545,-118.851855,7.032,-46.8,-567.9,1041.1,-0.16
2014,07,07,06,09,33.450,37.650932,-118.851733,7.033,-35.9,-525.2,1041.4,-0.05
2014,07,07,06,09,50.080,37.650614,-118.852035,7.026,-62.4,-560.7,1034.6,0.37
2014,07,07,06,10,13.740,37.651009,-118.852205,6.995,-77.9,-516.7,1003.8,0.04
2014,07,07,06,10,29.640,37.649707,-118.850846,7.053,42.4,-661.0,1061.8,-0.15
2014,07,07,06,10,38.770,37.650696,-118.851750,7.079,-37.7,-551.5,1088.2,-0.06
2014,07,07,06,10,45.580,37.650240,-118.851383,7.041,-4.9,-601.9,1049.8,1.49
2014,07,07,06,11,14.350,37.650838,-118.851864,7.023,-47.4,-535.7,1032.1,0.07
2014,07,07,06,11,29.800,37.650586,-118.851668,7.005,-30.3,-563.8,1014.3,-0.12
2014,07,07,06,11,41.900,37.650659,-118.851676,7.009,-30.8,-555.3,1017.7,0.83
2014,07,07,06,12,10.920,37.649829,-118.851310,6.999,1.2,-647.7,1008.1,0.13
2014,07,07,06,12,40.750,37.650313,-118.851579,6.991,-22.4,-593.8,1000.2,-0.09
2014,07,07,06,12,55.090,37.650155,-118.851139,7.015,16.2,-611.5,1023.7,-0.72
2014,07,07,06,14,25.130,37.649862,-118.851237,6.996,7.6,-644.0,1004.7,-0.61
2014,07,07,06,15,31.590,37.651709,-118.851554,7.066,-20.1,-439.1,1074.9,-0.59
2014,07,07,06,15,37.410,37.651778,-118.852531,7.026,-106.1,-431.5,1034.5,-0.58
2014,07,07,06,17,26.570,37.650073,-118.851367,7.035,-3.8,-620.4,1043.8,-0.12
2014,07,07,06,17,37.430,37.650895,-118.851839,7.076,-45.5,-529.2,1084.8,-0.46
2014,07,07,06,19,28.310,37.649341,-118.850985,7.030,30.3,-702.0,1038.7,-0.45
2014,07,07,06,20,00.290,37.650696,-118.851782,7.096,-40.0,-551.7,1104.4,-0.68
2014,07,07,06,20,09.890,37.650810,-118.851774,7.030,-39.8,-538.9,1038.8,-0.53
2014,07,07,06,21,17.800,37.650374,-118.851587,6.985,-22.9,-586.9,994.0,-0.40
2014,07,07,06,21,35.870,37.650586,-118.851554,7.075,-19.8,-563.7,1083.3,0.35
2014,07,07,06,22,14.390,37.651689,-118.852441,7.072,-98.2,-441.3,1080.4,0.13
2014,07,07,06,23,18.610,37.650777,-118.851717,6.999,-34.1,-542.5,1007.5,0.85
