DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
2015/10/27 18:23:06.04,37.79920,-121.95994,7.521,1.97,Md,0,0,0,0.00,NCSN,72544885
2015/10/27 20:12:59.86,37.80107,-121.96331,7.461,1.04,Md,0,0,0,0.00,NCSN,72544905
2015/10/27 20:47:19.57,37.79771,-121.96220,7.100,1.56,Md,0,0,0,0.00,NCSN,72544915
2015/10/27 20:47:25.11,37.80964,-121.96536,10.334,1.54,Md,0,0,0,0.00,NCSN,71098144
2015/10/27 20:51:12.27,37.79762,-121.96460,6.894,1.31,Md,0,0,0,0.00,NCSN,72544920
2015/10/27 20:51:41.80,37.79461,-121.96443,6.375,1.35,Md,0,0,0,0.00,NCSN,72544925
2015/10/27 20:56:26.26,37.79421,-121.96517,6.429,1.03,Md,0,0,0,0.00,NCSN,72544930
2015/10/27 21:00:23.66,37.79720,-121.96257,6.609,1.72,Md,0,0,0,0.00,NCSN,72544935
2015/10/27 21:51:41.02,37.80517,-121.97588,7.649,0.83,Md,0,0,0,0.00,NCSN,72544970
2015/10/27 22:43:30.69,37.79915,-121.96338,7.282,0.81,Md,0,0,0,0.00,NCSN,72544995
2015/10/27 22:44:23.74,37.80168,-121.95892,7.436,1.34,Md,0,0,0,0.00,NCSN,72544985
2015/10/28 00:03:12.41,37.77682,-121.95911,7.573,1.83,Md,0,0,0,0.00,NCSN,72545005
2015/10/28 00:07:33.57,37.77809,-121.95840,7.568,3.13,ML,0,0,0,0.00,NCSN,72545010
2015/10/28 00:16:59.84,37.77589,-121.95645,7.284,1.84,Md,0,0,0,0.00,NCSN,72545015
2015/10/28 01:15:27.56,37.78024,-121.95486,7.782,1.99,Md,0,0,0,0.00,NCSN,72545025
2015/10/28 01:55:14.21,37.78099,-121.95871,5.700,2.08,Md,0,0,0,0.00,NCSN,72545035
2015/10/28 02:00:54.14,37.78248,-121.95685,5.808,1.77,Md,0,0,0,0.00,NCSN,72545040
2015/10/28 02:27:37.63,37.77650,-121.95806,6.070,1.10,Md,0,0,0,0.00,NCSN,72545055
2015/10/28 02:37:40.00,37.77978,-121.95537,7.781,1.62,Md,0,0,0,0.00,NCSN,72545060
2015/10/28 03:10:59.93,37.77914,-121.95716,4.871,1.23,Md,0,0,0,0.00,NCSN,72545070
2015/10/28 03:11:04.65,37.78292,-121.95748,5.632,2.55,Md,0,0,0,0.00,NCSN,72545075
2015/10/28 03:13:47.64,37.78051,-121.95920,5.235,2.07,Md,0,0,0,0.00,NCSN,72545080
2015/10/28 03:25:18.10,37.78272,-121.96045,5.825,1.58,Md,0,0,0,0.00,NCSN,72545085
2015/10/28 04:48:59.76,37.79741,-121.95960,6.523,1.93,Md,0,0,0,0.00,NCSN,72545095
2015/10/28 04:50:36.42,37.79558,-121.96041,5.864,1.57,Md,0,0,0,0.00,NCSN,72545100
2015/10/28 04:54:47.67,37.77755,-121.96169,5.580,1.22,Md,0,0,0,0.00,NCSN,72545105
2015/10/28 04:55:00.58,37.78034,-121.96047,5.761,1.25,Md,0,0,0,0.00,NCSN,71098154
2015/10/28 05:11:04.12,37.79943,-121.96473,6.501,0.96,Md,0,0,0,0.00,NCSN,72545110
2015/10/28 06:27:14.27,37.77852,-121.96048,8.572,0.88,Md,0,0,0,0.00,NCSN,72545125
2015/10/28 06:44:34.60,37.78486,-121.96358,6.254,0.83,Md,0,0,0,0.00,NCSN,72545130
2015/10/28 06:53:27.76,37.78297,-121.96292,5.659,1.14,Md,0,0,0,0.00,NCSN,72545135
2015/10/28 07:04:52.33,37.78034,-121.95354,7.938,2.28,Md,0,0,0,0.00,NCSN,72545140
2015/10/28 07:05:30.62,37.77994,-121.95335,7.958,1.74,Md,0,0,0,0.00,NCSN,72545150
2015/10/28 07:06:44.47,37.77986,-121.95554,7.951,1.85,Md,0,0,0,0.00,NCSN,72545145
2015/10/28 07:13:02.54,37.77970,-121.95154,8.086,1.15,Md,0,0,0,0.00,NCSN,72545155
2015/10/28 07:19:40.45,37.78017,-121.95426,8.099,1.23,Md,0,0,0,0.00,NCSN,72545160
2015/10/28 07:27:49.90,37.78076,-121.95856,5.477,2.28,Md,0,0,0,0.00,NCSN,72545165
2015/10/28 07:28:54.45,37.78271,-121.95897,6.103,1.96,Md,0,0,0,0.00,NCSN,72545170
2015/10/28 07:30:46.23,37.78067,-121.95593,8.234,1.38,Md,0,0,0,0.00,NCSN,72545175
2015/10/28 07:53:26.40,37.78297,-121.96109,6.872,0.70,Md,0,0,0,0.00,NCSN,72545180
2015/10/28 08:41:32.09,37.79751,-121.96330,6.993,0.92,Md,0,0,0,0.00,NCSN,72545190
2015/10/28 08:43:26.71,37.79664,-121.96460,6.727,0.80,Md,0,0,0,0.00,NCSN,72545195
2015/10/28 10:23:41.93,37.78550,-121.96166,6.602,0.66,Md,0,0,0,0.00,NCSN,72545215
2015/10/28 11:19:41.17,37.77676,-121.95830,5.993,1.13,Md,0,0,0,0.00,NCSN,72545240
2015/10/28 11:28:54.30,37.79717,-121.96635,7.525,0.76,Md,0,0,0,0.00,NCSN,72545245
2015/10/28 13:52:36.84,37.78030,-121.95587,7.940,1.82,Md,0,0,0,0.00,NCSN,72545315
2015/10/28 17:03:12.51,37.78053,-121.95970,5.423,2.08,Md,0,0,0,0.00,NCSN,72545360
2015/10/28 23:15:59.85,37.77358,-121.95673,6.293,1.28,Md,0,0,0,0.00,NCSN,72545420
2015/10/29 00:35:00.43,37.78542,-121.96259,7.142,1.71,Md,0,0,0,0.00,NCSN,72545450
2015/10/29 01:00:45.76,37.78506,-121.96355,6.961,1.12,Md,0,0,0,0.00,NCSN,72545455
2015/10/29 03:10:54.43,37.78796,-121.95939,7.279,1.10,Md,0,0,0,0.00,NCSN,72545490
2015/10/29 03:53:05.19,37.80001,-121.96202,7.234,1.52,Md,0,0,0,0.00,NCSN,72545515
2015/10/29 04:25:37.49,37.79958,-121.96241,7.312,1.38,Md,0,0,0,0.00,NCSN,72545530
2015/10/29 05:45:52.59,37.78447,-121.96437,7.255,1.39,Md,0,0,0,0.00,NCSN,72545560
2015/10/29 05:54:02.38,37.78371,-121.96098,5.807,1.37,Md,0,0,0,0.00,NCSN,72545565
2015/10/29 06:14:25.73,37.78208,-121.96220,5.750,1.37,Md,0,0,0,0.00,NCSN,72545575
2015/10/29 08:08:08.87,37.80262,-121.95821,7.193,0.82,Md,0,0,0,0.00,NCSN,72545600
2015/10/29 12:41:11.09,37.77794,-121.95929,7.760,2.55,Md,0,0,0,0.00,NCSN,72545705
2015/10/29 16:51:52.80,37.80235,-121.95744,7.435,1.37,Md,0,0,0,0.00,NCSN,72545755
2015/10/29 17:24:51.19,37.80145,-121.95570,7.468,1.14,Md,0,0,0,0.00,NCSN,72545760
2015/10/29 18:19:14.17,37.78190,-121.95958,6.232,1.32,Md,0,0,0,0.00,NCSN,72545775
2015/10/29 18:20:23.99,37.78254,-121.95706,5.733,1.23,Md,0,0,0,0.00,NCSN,72545770
2015/10/30 12:11:17.28,37.79490,-121.96647,7.136,1.42,Md,0,0,0,0.00,NCSN,72545920
2015/10/30 14:59:51.49,37.78396,-121.96404,5.817,1.07,Md,0,0,0,0.00,NCSN,72545945
2015/10/30 17:27:34.56,37.78345,-121.95555,6.718,1.77,Md,0,0,0,0.00,NCSN,72545970
2015/10/31 00:23:57.68,37.80051,-121.96396,7.244,1.06,Md,0,0,0,0.00,NCSN,72546120
2015/10/31 00:52:00.60,37.79934,-121.96315,7.743,2.07,Md,0,0,0,0.00,NCSN,72546130
2015/10/31 00:55:38.64,37.79858,-121.96411,7.700,1.09,Md,0,0,0,0.00,NCSN,72546135
2015/10/31 02:27:18.02,37.78144,-121.95896,6.565,1.63,Md,0,0,0,0.00,NCSN,72546190
2015/10/31 09:35:42.39,37.77710,-121.95904,7.515,1.37,Md,0,0,0,0.00,NCSN,72546450
2015/10/31 14:12:40.96,37.78430,-121.96280,6.371,0.67,Md,0,0,0,0.00,NCSN,72546560
2015/10/31 14:35:35.96,37.78263,-121.96169,5.864,1.87,Md,0,0,0,0.00,NCSN,72546580
2015/10/31 15:13:45.22,37.79056,-121.95983,8.205,1.12,Md,0,0,0,0.00,NCSN,72546600
2015/10/31 17:42:27.55,37.77732,-121.95524,7.436,2.05,Md,0,0,0,0.00,NCSN,72546690
2015/10/31 18:40:12.05,37.79115,-121.96229,7.979,0.79,Md,0,0,0,0.00,NCSN,72546710
2015/11/01 02:29:35.56,37.80033,-121.96599,7.356,0.77,Md,0,0,0,0.00,NCSN,72547010
2015/11/01 04:38:30.77,37.79754,-121.96517,7.515,1.15,Md,0,0,0,0.00,NCSN,72547080
2015/11/01 04:39:17.43,37.79596,-121.96569,7.068,1.60,Md,0,0,0,0.00,NCSN,72547085
2015/11/01 04:41:11.17,37.79642,-121.96441,7.175,2.46,Md,0,0,0,0.00,NCSN,72547095
2015/11/01 04:46:23.88,37.79826,-121.96490,7.174,0.85,Md,0,0,0,0.00,NCSN,72547105
2015/11/01 05:21:18.81,37.79674,-121.96749,7.415,1.20,Md,0,0,0,0.00,NCSN,72547115
2015/11/01 05:53:47.74,37.79748,-121.96506,7.273,1.23,Md,0,0,0,0.00,NCSN,72547130
2015/11/01 06:32:23.94,37.78275,-121.95813,5.858,2.88,Md,0,0,0,0.00,NCSN,72547145
2015/11/01 06:38:36.10,37.78115,-121.96289,6.096,2.96,ML,0,0,0,0.00,NCSN,72547150
2015/11/01 06:43:09.80,37.78109,-121.96105,5.755,1.97,Md,0,0,0,0.00,NCSN,72547160
2015/11/01 06:53:34.05,37.78380,-121.95702,7.075,1.58,Md,0,0,0,0.00,NCSN,72547165
2015/11/01 07:51:42.67,37.78029,-121.95912,5.795,1.11,Md,0,0,0,0.00,NCSN,72547190
2015/11/01 10:19:51.39,37.78498,-121.95931,5.321,0.95,Md,0,0,0,0.00,NCSN,72547230
2015/11/01 10:46:47.88,37.80264,-121.95705,6.838,0.79,Md,0,0,0,0.00,NCSN,72547235
2015/11/01 11:43:08.92,37.78458,-121.96273,5.677,0.86,Md,0,0,0,0.00,NCSN,72547250
2015/11/01 12:54:43.97,37.78256,-121.95897,5.984,1.03,Md,0,0,0,0.00,NCSN,72547275
2015/11/01 12:55:29.87,37.78336,-121.95903,5.826,1.10,Md,0,0,0,0.00,NCSN,72547265
2015/11/01 12:56:21.82,37.78022,-121.95888,5.115,1.11,Md,0,0,0,0.00,NCSN,72547270
2015/11/01 13:36:40.51,37.79626,-121.96304,6.617,0.99,Md,0,0,0,0.00,NCSN,72547290
2015/11/01 13:36:49.92,37.79668,-121.96275,6.380,0.75,Md,0,0,0,0.00,NCSN,71098159
2015/11/01 13:56:45.66,37.78146,-121.96050,6.342,1.20,Md,0,0,0,0.00,NCSN,72547310
2015/11/01 15:44:21.81,37.79762,-121.96532,7.293,2.40,Md,0,0,0,0.00,NCSN,72547365
2015/11/01 16:12:06.20,37.79344,-121.96602,5.897,1.53,Md,0,0,0,0.00,NCSN,72547375
2015/11/01 16:27:20.68,37.78288,-121.96350,6.039,0.73,Md,0,0,0,0.00,NCSN,72547380
2015/11/01 17:12:58.50,37.79836,-121.96715,7.790,0.80,Md,0,0,0,0.00,NCSN,72547400
2015/11/01 18:10:13.11,37.78417,-121.96595,7.469,1.12,Md,0,0,0,0.00,NCSN,72547425
2015/11/01 20:13:04.48,37.79418,-121.96430,5.982,1.06,Md,0,0,0,0.00,NCSN,72547460
2015/11/01 20:36:33.17,37.78031,-121.96103,5.736,1.16,Md,0,0,0,0.00,NCSN,72547480
2015/11/01 23:48:54.85,37.80106,-121.96028,7.480,0.86,Md,0,0,0,0.00,NCSN,72547565
2015/11/01 23:54:10.80,37.80044,-121.96127,7.320,0.84,Md,0,0,0,0.00,NCSN,72547575
2015/11/02 01:35:45.35,37.78576,-121.96317,7.981,0.84,Md,0,0,0,0.00,NCSN,72547605
2015/11/02 07:10:21.97,37.79028,-121.96062,8.046,1.12,Md,0,0,0,0.00,NCSN,72547650
2015/11/02 08:43:22.81,37.80385,-121.95643,7.322,1.09,Md,0,0,0,0.00,NCSN,72547695
2015/11/02 08:43:45.99,37.80151,-121.95713,6.309,0.33,Md,0,0,0,0.00,NCSN,71098214
