yyyy,mm,dd,HH,MM,SS.SSS,lat(deg),lon(deg),depth(km),x(m),y(m),z(m),magnitude
2015,07,05,02,21,34.740,34.401705,-118.980013,13.762,395.1,-132.6,-319.5,1.03
2015,07,05,02,27,58.120,34.401575,-118.980452,13.991,354.8,-147.2,-89.6,0.46
2015,07,05,04,12,26.250,34.401432,-118.979883,13.962,407.2,-163.1,-119.0,0.53
2015,07,05,04,30,14.420,34.401912,-118.979582,13.891,434.7,-109.9,-189.9,0.36
2015,07,05,04,51,22.640,34.401424,-118.979769,13.802,417.3,-164.0,-279.3,0.57
2015,07,05,05,29,01.010,34.401794,-118.980615,13.838,339.5,-122.7,-243.4,0.40
2015,07,05,05,45,55.690,34.401546,-118.979582,13.852,434.5,-150.4,-228.8,0.64
2015,07,05,05,49,15.370,34.401786,-118.979435,13.880,447.8,-123.8,-201.1,0.43
2015,07,05,06,11,58.330,34.401676,-118.979313,13.840,459.5,-136.0,-241.4,0.35
2015,07,05,06,43,47.890,34.402075,-118.980656,13.913,336.2,-91.6,-167.6,0.36
2015,07,05,06,59,51.620,34.401876,-118.980924,13.950,311.3,-113.6,-131.4,0.38
2015,07,05,07,39,23.040,34.401510,-118.979110,13.964,478.5,-154.3,-117.0,0.45
2015,07,05,07,40,14.380,34.402364,-118.980518,13.818,348.4,-59.4,-262.6,0.36
2015,07,05,07,48,27.580,34.402360,-118.980216,13.845,376.0,-59.8,-236.2,0.19
2015,07,05,07,48,40.170,34.402222,-118.980461,13.807,353.6,-75.4,-274.1,0.66
2015,07,05,07,59,10.500,34.401615,-118.978923,13.863,495.3,-142.6,-218.5,0.85
2015,07,05,08,14,07.910,34.401550,-118.978817,13.868,504.8,-149.7,-212.6,0.55
2015,07,05,08,17,10.100,34.402079,-118.979460,13.878,446.2,-91.0,-202.9,0.34
2015,07,05,08,25,54.060,34.401807,-118.978898,13.814,497.5,-121.5,-267.3,0.20
2015,07,05,09,03,30.680,34.401331,-118.979142,13.867,475.1,-174.1,-213.6,0.54
2015,07,05,09,39,25.800,34.401839,-118.980737,13.748,328.8,-117.9,-333.1,0.72
2015,07,05,09,40,45.110,34.401331,-118.979687,13.849,425.0,-174.1,-232.2,0.24
2015,07,05,09,45,36.300,34.401888,-118.979175,13.785,471.9,-112.6,-296.0,0.97
2015,07,05,09,47,18.750,34.402197,-118.979110,13.835,478.4,-78.2,-246.2,0.21
2015,07,05,09,50,33.210,34.401587,-118.979150,13.781,474.1,-145.6,-300.2,0.16
2015,07,05,10,00,03.620,34.401607,-118.979028,13.772,485.7,-143.4,-308.9,0.15
2015,07,05,10,13,02.220,34.401550,-118.978556,13.788,528.9,-150.0,-293.0,0.92
2015,07,05,10,44,47.390,34.402067,-118.979508,13.706,441.7,-92.4,-374.9,0.23
2015,07,05,10,45,56.250,34.402120,-118.979753,13.780,419.3,-86.8,-301.1,0.52
2015,07,05,10,46,20.600,34.402039,-118.979557,13.832,436.9,-95.9,-249.3,0.77
2015,07,05,10,57,49.780,34.401241,-118.978849,13.884,502.1,-184.3,-197.2,0.55
2015,07,05,11,03,32.850,34.401192,-118.978768,13.833,509.8,-189.4,-247.9,0.32
2015,07,05,11,04,29.200,34.400997,-118.978776,13.889,508.8,-211.0,-191.6,0.32
2015,07,05,11,08,43.510,34.401200,-118.978979,13.823,489.8,-188.9,-258.0,0.65
2015,07,05,11,09,28.670,34.401005,-118.978825,13.746,504.5,-210.1,-335.1,0.80
2015,07,05,11,36,41.460,34.401668,-118.978402,13.808,543.2,-136.9,-272.9,0.34
2015,07,05,11,39,12.770,34.401619,-118.978337,13.769,548.9,-142.1,-312.4,0.31
2015,07,05,11,40,06.520,34.401636,-118.978263,13.802,555.9,-140.2,-278.6,0.47
2015,07,05,12,04,46.510,34.402128,-118.979696,13.789,424.5,-85.8,-292.1,0.33
2015,07,05,12,13,54.750,34.401640,-118.979891,13.776,406.4,-139.8,-305.0,0.82
2015,07,05,12,15,59.350,34.401095,-118.978638,13.811,521.2,-200.4,-270.5,0.36
2015,07,05,12,25,04.510,34.400793,-118.978752,13.778,511.4,-233.8,-302.9,0.42
2015,07,05,12,34,46.460,34.401603,-118.978198,13.783,561.8,-144.0,-297.9,0.85
2015,07,05,13,04,53.930,34.401188,-118.978662,13.835,519.2,-190.2,-246.4,0.62
2015,07,05,13,12,33.690,34.401058,-118.978483,13.864,535.4,-204.3,-217.3,0.37
2015,07,05,13,15,06.410,34.402336,-118.980013,13.893,395.0,-62.6,-188.5,0.50
2015,07,05,13,15,39.630,34.401880,-118.980371,13.828,361.9,-113.1,-252.8,2.32
2015,07,05,13,16,34.160,34.402527,-118.979761,13.802,418.5,-41.5,-279.0,1.74
2015,07,05,13,17,28.860,34.402653,-118.979354,13.891,455.8,-27.6,-190.3,0.39
2015,07,05,13,21,32.480,34.402051,-118.980672,13.762,334.5,-94.4,-319.2,0.46
2015,07,05,13,25,05.220,34.402258,-118.980029,13.786,393.6,-71.5,-295.1,0.38
2015,07,05,13,27,57.590,34.402498,-118.979443,13.816,447.2,-44.7,-265.0,0.81
2015,07,05,14,01,12.190,34.400907,-118.978337,13.741,549.1,-221.3,-339.6,0.68
2015,07,05,14,42,39.380,34.401025,-118.980575,13.764,343.1,-207.9,-317.0,0.46
2015,07,05,14,51,54.580,34.400732,-118.980306,13.711,367.9,-240.6,-370.0,0.99
2015,07,05,15,36,19.040,34.402319,-118.978646,13.959,521.1,-64.6,-121.6,0.44
2015,07,05,15,44,00.120,34.401994,-118.977669,13.798,610.5,-100.5,-283.2,0.56
2015,07,05,15,57,56.520,34.401986,-118.981185,13.751,287.3,-101.7,-330.4,0.65
2015,07,05,16,04,58.370,34.401465,-118.980623,13.737,339.3,-159.5,-343.8,0.87
2015,07,05,16,45,15.070,34.401107,-118.979557,13.735,437.1,-199.1,-346.0,0.79
2015,07,05,16,47,09.910,34.401099,-118.979370,13.804,453.9,-200.0,-277.5,0.77
2015,07,05,18,48,16.360,34.400887,-118.979411,13.850,450.4,-223.3,-230.6,0.98
2015,07,05,19,04,33.160,34.401139,-118.980558,13.788,345.2,-195.3,-292.9,0.91
2015,07,05,20,16,27.800,34.400667,-118.980729,13.766,329.2,-247.8,-315.2,0.92
2015,07,05,21,11,17.300,34.401204,-118.978434,13.762,539.9,-188.3,-319.3,0.91
2015,07,05,21,22,37.800,34.401127,-118.979199,13.777,469.7,-196.9,-304.5,0.79
2015,07,06,00,30,52.030,34.401676,-118.977970,13.822,583.1,-135.7,-259.5,0.56
2015,07,06,01,52,33.860,34.401656,-118.980623,13.759,338.8,-138.1,-322.2,0.50
2015,07,06,05,13,14.820,34.400944,-118.979370,13.732,454.4,-217.2,-349.1,0.73
2015,07,06,05,19,23.430,34.400936,-118.979777,13.759,417.1,-218.2,-322.1,0.39
2015,07,06,05,19,49.250,34.400822,-118.979867,13.694,408.4,-230.8,-386.6,0.36
2015,07,06,07,11,07.410,34.401432,-118.980688,13.639,333.0,-162.9,-441.9,0.26
2015,07,06,07,24,57.260,34.401184,-118.981592,13.870,250.0,-190.5,-210.6,0.46
2015,07,06,07,27,03.910,34.401379,-118.981413,13.769,266.2,-168.9,-312.3,0.26
2015,07,06,08,25,15.060,34.400863,-118.978133,13.737,567.9,-226.1,-344.1,0.67
2015,07,06,12,33,41.620,34.401103,-118.979728,13.739,421.0,-199.5,-341.8,0.46
2015,07,06,12,39,58.440,34.400696,-118.981340,13.907,273.0,-244.5,-173.8,0.83
2015,07,06,15,06,04.420,34.403467,-118.981063,13.702,298.9,62.8,-379.1,0.57
2015,07,06,15,06,53.640,34.403320,-118.981405,13.752,266.8,46.4,-328.8,0.83
2015,07,06,15,14,12.720,34.403027,-118.980998,13.727,304.5,14.0,-354.3,0.66
2015,07,06,15,17,02.210,34.402563,-118.981055,13.828,299.2,-37.6,-253.3,2.00
2015,07,06,15,18,46.210,34.401766,-118.981112,13.721,294.2,-126.1,-360.4,0.77
2015,07,06,15,21,17.390,34.403190,-118.980273,13.785,371.1,32.1,-295.6,0.58
2015,07,06,15,24,58.540,34.401864,-118.981396,13.731,267.7,-115.1,-349.9,0.64
2015,07,06,15,29,10.980,34.403341,-118.980933,13.772,310.6,48.8,-308.7,0.52
2015,07,06,15,39,58.390,34.402665,-118.980599,13.862,341.3,-26.0,-219.0,0.35
2015,07,06,15,51,16.890,34.403251,-118.981828,13.801,228.3,38.9,-280.1,0.63
2015,07,06,16,36,17.020,34.402132,-118.981616,13.804,248.0,-85.1,-277.0,0.56
2015,07,06,17,43,08.820,34.402706,-118.981681,13.740,241.9,-21.9,-340.7,1.51
2015,07,06,17,45,51.300,34.402812,-118.981152,13.724,290.1,-10.1,-356.8,0.63
2015,07,06,18,37,43.300,34.403308,-118.980330,13.838,365.8,45.4,-243.0,0.73
2015,07,06,18,55,51.440,34.402958,-118.981714,13.747,238.4,6.3,-333.7,1.47
2015,07,07,04,50,01.100,34.401632,-118.982568,13.862,160.1,-140.6,-218.7,0.35
2015,07,07,08,02,09.100,34.401941,-118.982406,13.863,175.0,-106.5,-217.8,0.32
2015,07,07,09,06,20.240,34.402926,-118.983496,13.962,75.0,2.9,-118.8,0.28
2015,07,07,09,41,46.710,34.402983,-118.983431,13.903,80.7,9.0,-177.6,0.62
2015,07,07,09,42,10.960,34.402901,-118.983382,13.911,85.5,0.1,-170.3,0.94
2015,07,07,11,57,17.700,34.402755,-118.984212,13.864,9.2,-16.4,-217.1,0.41
2015,07,07,12,06,29.870,34.402393,-118.983122,13.896,109.4,-56.6,-184.7,0.35
2015,07,07,13,56,40.680,34.403227,-118.983301,13.909,92.6,36.3,-172.0,0.64
2015,07,07,14,06,41.620,34.403263,-118.981152,13.829,290.5,40.0,-252.2,0.42
2015,07,07,18,08,19.560,34.402779,-118.979663,13.865,427.0,-13.5,-216.2,0.26
2015,07,07,18,18,28.920,34.402804,-118.979671,14.000,426.6,-11.0,-81.0,0.47
2015,07,07,18,22,58.180,34.403133,-118.979696,13.821,424.5,25.8,-260.0,0.98
2015,07,07,18,27,13.600,34.402315,-118.983000,13.785,120.3,-64.9,-295.7,0.56
2015,07,07,18,29,42.700,34.402551,-118.979598,13.824,433.5,-38.7,-257.1,1.00
2015,07,07,18,29,52.020,34.402832,-118.979346,13.803,456.5,-7.6,-278.0,0.80
2015,07,07,18,48,25.840,34.403271,-118.979891,13.820,406.0,41.0,-261.1,1.66
2015,07,07,19,23,05.640,34.403389,-118.979891,13.797,405.9,54.3,-283.6,1.19
2015,07,07,19,30,13.380,34.404032,-118.980583,13.941,342.4,125.3,-140.0,0.36
2015,07,07,19,40,50.940,34.403483,-118.980208,13.820,377.3,64.6,-261.4,0.82
2015,07,07,20,02,53.240,34.403292,-118.984627,13.957,-28.9,43.4,-124.5,0.45
2015,07,08,05,31,24.040,34.403467,-118.984635,13.981,-30.1,62.6,-100.3,0.42
2015,07,08,07,10,26.130,34.403861,-118.983724,13.916,53.6,106.6,-165.2,0.39
2015,07,08,08,57,32.960,34.404496,-118.983171,14.001,104.5,176.9,-79.9,0.21
2015,07,08,09,44,51.600,34.403800,-118.983610,13.960,64.2,99.9,-121.0,0.53
2015,07,08,11,28,42.830,34.404879,-118.984229,13.954,7.8,219.6,-126.8,0.60
2015,07,08,13,25,13.010,34.404264,-118.983211,14.016,100.7,151.2,-64.7,0.31
2015,07,08,14,45,50.240,34.404903,-118.983626,13.963,62.5,222.2,-118.1,0.38
2015,07,08,15,34,16.770,34.403760,-118.979858,13.822,409.2,95.4,-259.2,1.12
2015,07,08,17,08,44.920,34.404468,-118.983561,13.996,68.8,173.7,-85.0,0.45
2015,07,08,18,42,30.320,34.403516,-118.982812,13.917,137.4,68.3,-164.3,0.89
2015,07,08,21,21,07.820,34.404655,-118.982861,13.906,133.2,194.5,-175.3,0.50
2015,07,08,21,34,34.120,34.404325,-118.982902,13.945,129.4,157.9,-135.8,0.28
2015,07,08,23,00,03.420,34.403748,-118.982951,13.938,124.7,93.9,-142.8,1.99
2015,07,08,23,02,37.720,34.404350,-118.982853,13.974,134.2,160.6,-107.3,0.34
2015,07,08,23,15,46.900,34.404631,-118.982861,13.947,133.2,191.7,-133.6,0.78
2015,07,08,23,25,28.480,34.403414,-118.982414,13.913,174.6,56.9,-168.3,1.08
2015,07,08,23,42,14.760,34.403129,-118.982397,13.917,176.0,25.1,-164.0,1.21
2015,07,08,23,52,49.360,34.403072,-118.983439,13.899,80.1,18.9,-182.4,0.60
2015,07,08,23,54,43.720,34.402246,-118.982528,13.849,163.7,-72.9,-232.0,0.52
2015,07,09,00,21,38.820,34.404480,-118.982690,13.954,148.6,175.3,-126.6,0.61
2015,07,09,00,23,13.700,34.401900,-118.982788,13.868,140.1,-110.8,-213.0,1.65
2015,07,09,00,24,20.050,34.402311,-118.983024,13.914,118.4,-65.6,-167.2,1.82
2015,07,09,01,03,54.400,34.404704,-118.983252,13.948,97.3,199.9,-133.3,0.60
2015,07,09,01,11,44.700,34.404683,-118.983187,13.965,103.3,197.7,-115.7,0.33
2015,07,09,01,13,28.630,34.403451,-118.984220,13.946,8.5,60.8,-134.8,0.41
2015,07,09,01,24,38.860,34.404386,-118.982414,13.918,174.3,164.8,-163.5,0.42
2015,07,09,01,39,16.770,34.401453,-118.982552,13.869,161.5,-160.6,-211.8,1.31
2015,07,09,01,39,41.620,34.401685,-118.982324,13.862,182.9,-135.1,-219.3,1.34
2015,07,09,01,46,32.790,34.402413,-118.983870,13.881,40.6,-54.3,-200.0,0.46
2015,07,09,01,58,27.170,34.401786,-118.981828,13.882,228.2,-123.5,-198.7,1.33
2015,07,09,01,59,41.530,34.401522,-118.981925,13.861,219.3,-153.1,-220.5,0.54
2015,07,09,02,01,21.230,34.401261,-118.982113,13.866,202.0,-181.9,-214.8,1.73
2015,07,09,02,02,32.830,34.401412,-118.981820,13.868,229.1,-165.2,-213.3,1.07
2015,07,09,02,03,00.100,34.401408,-118.981649,13.867,245.0,-165.5,-214.5,0.97
2015,07,09,02,04,19.590,34.401070,-118.982397,13.855,175.9,-203.0,-225.6,1.85
2015,07,09,02,09,56.660,34.401233,-118.983065,13.866,114.2,-185.3,-214.6,0.39
2015,07,09,02,21,52.010,34.401624,-118.981909,13.886,220.9,-141.6,-195.1,0.39
2015,07,09,02,25,50.310,34.402189,-118.983032,13.859,117.3,-79.1,-221.6,0.51
2015,07,09,02,37,28.430,34.402051,-118.983553,13.932,69.5,-94.1,-149.3,0.36
2015,07,09,02,42,52.550,34.400773,-118.982210,13.840,192.7,-236.2,-240.7,1.80
2015,07,09,03,05,35.000,34.401090,-118.981437,13.850,264.3,-200.9,-231.5,0.95
2015,07,09,03,06,50.750,34.401013,-118.981169,13.887,288.6,-209.4,-193.9,0.20
2015,07,09,03,48,17.620,34.400321,-118.981576,13.821,251.7,-286.0,-259.6,0.61
2015,07,09,06,13,15.200,34.401937,-118.981323,13.893,274.9,-106.8,-187.9,1.70
2015,07,09,06,34,08.810,34.402462,-118.981291,13.914,277.5,-48.7,-167.0,1.92
2015,07,09,06,34,23.150,34.402568,-118.981014,13.908,303.3,-37.2,-173.3,1.49
2015,07,09,06,44,49.840,34.403117,-118.981722,14.067,238.1,24.0,-14.1,0.17
2015,07,09,07,15,45.270,34.400138,-118.983268,14.080,95.5,-306.6,-1.4,0.08
2015,07,09,07,28,57.460,34.400293,-118.982438,13.819,172.5,-289.3,-261.7,0.37
2015,07,09,07,35,31.160,34.401908,-118.980461,13.880,353.9,-110.0,-200.7,0.87
2015,07,09,08,33,44.110,34.402930,-118.980444,13.736,355.3,3.1,-344.9,0.08
2015,07,09,08,39,16.630,34.400781,-118.982723,13.767,145.6,-235.2,-314.1,0.01
2015,07,09,09,48,45.400,34.399829,-118.982503,13.830,166.2,-340.6,-250.8,0.76
2015,07,09,09,57,51.770,34.403288,-118.981893,13.900,222.4,42.8,-180.8,1.38
2015,07,09,10,11,17.390,34.400061,-118.982593,13.799,157.8,-314.8,-281.8,1.11
2015,07,09,10,12,03.390,34.399585,-118.982576,13.786,159.7,-367.7,-295.5,0.54
2015,07,09,10,15,37.840,34.400228,-118.982031,13.805,209.8,-296.7,-276.0,1.47
2015,07,09,10,15,48.310,34.399829,-118.982511,13.793,165.2,-340.9,-288.2,1.28
2015,07,09,10,20,05.100,34.399996,-118.982218,13.851,192.5,-322.4,-230.2,2.29
2015,07,09,10,20,34.220,34.401733,-118.982373,13.836,178.1,-129.5,-244.7,0.83
2015,07,09,10,22,54.650,34.399406,-118.981722,13.771,237.7,-387.8,-310.4,0.39
2015,07,09,10,24,17.860,34.399618,-118.981641,13.840,245.6,-364.2,-241.0,0.47
2015,07,09,10,24,25.150,34.399593,-118.981510,13.828,257.2,-367.2,-253.1,0.56
2015,07,09,10,29,22.590,34.401420,-118.982568,13.804,160.5,-164.2,-277.2,0.40
2015,07,09,10,30,39.320,34.399215,-118.981632,13.789,246.4,-408.8,-292.0,0.35
2015,07,09,10,31,53.790,34.401770,-118.982845,13.882,134.6,-125.5,-199.1,1.41
2015,07,09,10,33,00.600,34.401343,-118.982300,13.800,184.7,-172.8,-281.5,0.26
2015,07,09,10,35,02.900,34.402222,-118.982593,13.872,157.7,-75.4,-209.2,0.72
2015,07,09,10,35,26.210,34.401921,-118.982292,13.825,185.4,-108.8,-256.3,0.23
2015,07,09,10,40,18.250,34.401921,-118.982943,13.971,125.6,-108.8,-110.1,0.53
2015,07,09,10,40,43.480,34.403743,-118.981934,13.928,218.8,93.5,-152.9,0.93
2015,07,09,10,41,51.790,34.403894,-118.981950,13.949,216.8,110.1,-131.7,0.32
2015,07,09,10,43,34.820,34.404041,-118.981909,13.892,220.6,126.6,-188.6,0.24
2015,07,09,10,45,05.900,34.401676,-118.983268,13.875,95.6,-135.7,-206.3,0.42
2015,07,09,10,52,54.880,34.399235,-118.983537,13.825,71.2,-406.8,-256.4,0.32
2015,07,09,10,56,19.540,34.401709,-118.983285,13.784,94.5,-132.2,-297.0,0.26
2015,07,09,11,03,46.890,34.403597,-118.981616,13.916,247.6,77.2,-164.8,0.38
2015,07,09,11,05,47.660,34.403223,-118.981722,13.924,237.6,35.6,-157.1,0.63
2015,07,09,11,08,58.220,34.400814,-118.980973,13.907,306.9,-231.6,-174.0,0.29
2015,07,09,11,11,11.140,34.402205,-118.983691,13.919,56.9,-77.2,-162.5,1.91
2015,07,09,11,11,34.690,34.402527,-118.984131,13.943,16.6,-41.6,-138.3,0.79
2015,07,09,11,12,24.350,34.402836,-118.983415,13.914,82.2,-7.1,-166.8,0.95
2015,07,09,11,12,39.180,34.402075,-118.984871,13.963,-51.3,-91.6,-118.1,0.28
2015,07,09,11,13,12.000,34.403255,-118.983252,13.938,97.5,39.1,-143.5,0.29
2015,07,09,11,18,18.670,34.401912,-118.984310,13.895,0.2,-109.8,-186.1,1.47
2015,07,09,11,19,53.630,34.400317,-118.980192,13.817,378.3,-286.6,-264.3,1.11
2015,07,09,11,21,20.100,34.402901,-118.984399,13.928,-8.2,-0.0,-152.9,1.10
2015,07,09,11,24,39.920,34.402673,-118.984863,14.074,-51.2,-25.1,-6.8,0.13
2015,07,09,11,31,43.650,34.402433,-118.984155,13.923,14.1,-52.1,-157.6,1.99
2015,07,09,11,32,31.620,34.401270,-118.980876,13.849,315.7,-180.9,-232.0,1.34
2015,07,09,11,33,49.070,34.402893,-118.984701,13.942,-36.3,-0.8,-139.4,1.48
2015,07,09,11,35,09.700,34.402482,-118.984912,13.904,-55.7,-46.5,-177.4,0.55
2015,07,09,11,35,45.030,34.403088,-118.984424,13.938,-10.6,20.8,-143.5,0.79
2015,07,09,11,37,06.500,34.401534,-118.984652,13.882,-31.3,-151.6,-199.2,1.66
2015,07,09,11,37,40.760,34.401546,-118.981746,13.862,236.0,-150.5,-219.2,1.34
2015,07,09,11,38,44.580,34.403337,-118.984578,13.943,-24.9,48.2,-138.0,0.84
2015,07,09,11,38,47.030,34.400488,-118.980623,13.921,339.0,-267.7,-160.0,0.76
2015,07,09,11,39,15.810,34.402165,-118.984554,13.920,-22.4,-81.7,-160.7,0.44
2015,07,09,11,39,53.000,34.403121,-118.984513,13.918,-19.0,24.4,-163.2,0.35
2015,07,09,11,40,59.190,34.402026,-118.984554,13.899,-22.6,-97.0,-182.2,0.87
2015,07,09,11,42,08.000,34.402389,-118.984562,13.929,-23.1,-56.8,-151.8,0.67
2015,07,09,11,49,11.160,34.403133,-118.985303,13.929,-91.7,25.9,-151.6,0.66
2015,07,09,11,52,38.550,34.401790,-118.984790,13.901,-44.5,-123.3,-179.6,0.92
2015,07,09,12,00,39.640,34.402917,-118.984961,14.009,-59.9,1.7,-72.2,0.34
2015,07,09,12,01,18.860,34.403353,-118.985083,13.952,-71.1,50.0,-129.5,0.36
2015,07,09,12,01,51.530,34.403455,-118.984880,13.964,-52.3,61.5,-116.9,1.34
2015,07,09,12,03,05.500,34.402266,-118.980469,13.887,353.5,-70.4,-194.1,0.34
2015,07,09,12,06,10.480,34.403422,-118.984261,13.930,4.5,57.7,-150.6,0.76
2015,07,09,12,07,44.150,34.403642,-118.985002,13.971,-63.6,81.9,-109.6,1.38
2015,07,09,12,14,53.260,34.402271,-118.983016,13.838,118.8,-70.1,-242.7,0.46
2015,07,09,12,15,44.370,34.404110,-118.982975,13.853,122.9,133.9,-228.1,0.29
2015,07,09,12,15,51.440,34.402702,-118.980599,13.950,341.3,-22.2,-131.0,0.33
2015,07,09,12,16,05.390,34.400301,-118.984546,13.772,-21.6,-288.5,-308.6,0.16
2015,07,09,12,20,33.150,34.401799,-118.980615,14.121,339.4,-122.3,40.1,0.13
2015,07,09,12,21,45.580,34.401367,-118.983195,13.874,102.6,-170.1,-207.2,2.22
2015,07,09,12,22,26.890,34.399841,-118.980859,13.815,317.6,-339.6,-266.1,0.80
2015,07,09,12,23,20.760,34.400757,-118.980916,13.854,312.2,-237.9,-226.8,2.07
2015,07,09,12,23,33.100,34.400741,-118.981177,13.835,288.0,-239.5,-245.7,1.21
2015,07,09,12,23,40.340,34.401644,-118.985262,13.896,-87.7,-139.3,-185.4,1.19
2015,07,09,12,24,48.250,34.404171,-118.981999,13.923,212.6,140.9,-157.9,0.61
2015,07,09,12,25,03.900,34.401888,-118.983903,13.877,37.8,-112.2,-203.8,0.86
2015,07,09,12,25,35.840,34.400566,-118.983757,13.820,51.2,-259.2,-260.7,0.94
2015,07,09,12,26,53.990,34.401937,-118.985270,13.954,-88.0,-107.0,-127.0,0.43
2015,07,09,12,27,08.600,34.401054,-118.984212,13.865,8.7,-205.0,-216.3,1.86
2015,07,09,12,27,57.350,34.400537,-118.981315,13.828,275.7,-262.3,-253.5,0.71
2015,07,09,12,28,02.900,34.400924,-118.980371,13.846,361.9,-219.3,-234.9,1.23
2015,07,09,12,28,07.110,34.401526,-118.980233,13.873,374.6,-152.7,-208.0,1.65
2015,07,09,12,28,19.230,34.401737,-118.980347,13.896,364.6,-129.0,-185.2,1.80
2015,07,09,12,29,01.810,34.402104,-118.980103,13.903,386.9,-88.6,-178.3,1.10
2015,07,09,12,31,24.340,34.400191,-118.980013,13.888,394.9,-300.7,-193.4,0.35
2015,07,09,12,31,42.710,34.399772,-118.980924,13.747,311.7,-346.9,-334.2,0.60
2015,07,09,12,31,57.020,34.400578,-118.983895,13.825,37.8,-257.9,-256.1,1.19
2015,07,09,12,32,16.330,34.403190,-118.980428,13.866,356.6,32.0,-215.4,0.32
2015,07,09,12,32,24.210,34.402157,-118.984587,13.867,-25.5,-82.4,-214.2,0.64
2015,07,09,12,32,38.950,34.402193,-118.984497,13.906,-17.4,-78.7,-174.8,0.68
2015,07,09,12,33,13.820,34.402132,-118.984294,13.910,1.8,-85.4,-171.4,0.50
2015,07,09,12,34,06.300,34.400655,-118.980916,13.696,312.3,-249.4,-385.0,0.28
2015,07,09,12,34,20.290,34.399133,-118.982625,13.778,154.7,-418.2,-302.7,0.93
2015,07,09,12,35,29.960,34.399552,-118.981193,13.645,286.6,-371.3,-436.3,0.23
2015,07,09,12,37,13.150,34.403630,-118.985636,14.081,-121.7,80.6,0.1,0.24
2015,07,09,12,37,44.360,34.401794,-118.979842,13.910,411.0,-122.9,-171.0,0.49
2015,07,09,12,38,11.930,34.404122,-118.981950,13.934,217.2,135.3,-146.6,0.88
2015,07,09,12,38,43.750,34.401709,-118.982397,13.876,175.5,-132.3,-204.8,1.10
2015,07,09,12,38,57.850,34.402067,-118.982308,13.875,184.2,-92.5,-206.3,0.94
2015,07,09,12,39,33.810,34.400183,-118.979989,13.814,397.5,-301.3,-267.3,1.33
2015,07,09,12,43,39.850,34.401766,-118.984131,13.824,16.3,-126.2,-257.3,0.23
2015,07,09,12,44,56.510,34.402441,-118.980469,13.909,352.9,-50.8,-172.0,1.44
2015,07,09,12,45,36.300,34.400997,-118.980884,13.945,314.8,-211.5,-136.0,0.31
2015,07,09,12,47,28.470,34.399638,-118.982959,13.811,124.5,-362.1,-270.2,1.20
2015,07,09,12,48,00.790,34.399650,-118.981104,13.800,294.6,-360.7,-281.4,0.41
2015,07,09,12,48,09.620,34.403479,-118.982788,13.925,140.1,64.0,-156.4,1.33
2015,07,09,12,50,02.080,34.398747,-118.983016,13.778,119.0,-460.9,-302.6,1.15
2015,07,09,12,56,22.380,34.402596,-118.980811,13.903,321.9,-34.1,-178.4,1.25
2015,07,09,12,56,28.120,34.399333,-118.983504,13.752,74.3,-396.1,-328.9,1.11
2015,07,09,13,02,22.880,34.402201,-118.980233,13.865,375.1,-77.5,-216.3,0.34
2015,07,09,13,05,05.790,34.399516,-118.981258,13.802,280.3,-375.7,-278.6,0.83
2015,07,09,13,05,59.780,34.401896,-118.980534,13.901,347.3,-111.5,-179.7,0.73
2015,07,09,13,06,13.930,34.400264,-118.984115,13.819,17.7,-292.3,-262.2,0.28
2015,07,09,13,07,11.580,34.400102,-118.984082,13.840,20.8,-310.7,-240.8,2.06
2015,07,09,13,09,36.470,34.403198,-118.980452,13.929,354.3,32.8,-151.7,1.43
2015,07,09,13,11,13.710,34.403817,-118.983675,13.958,58.7,101.7,-123.0,2.06
2015,07,09,13,13,39.760,34.398857,-118.984074,13.805,21.6,-448.9,-276.2,0.75
2015,07,09,13,14,17.780,34.402568,-118.980534,13.941,347.0,-36.8,-139.8,2.45
2015,07,09,13,15,15.760,34.404248,-118.982023,13.961,210.6,149.6,-120.0,1.57
2015,07,09,13,15,51.850,34.402348,-118.979818,13.937,412.9,-61.5,-144.1,0.85
2015,07,09,13,15,57.190,34.403243,-118.981364,13.930,271.0,38.1,-150.8,1.45
2015,07,09,13,16,19.880,34.402409,-118.979736,13.947,420.4,-54.8,-134.3,0.43
2015,07,09,13,16,45.130,34.402897,-118.981226,13.907,283.4,-0.4,-174.2,0.52
2015,07,09,13,16,57.940,34.399906,-118.984684,13.858,-34.3,-332.1,-223.3,0.53
2015,07,09,13,17,41.080,34.403231,-118.983407,13.987,83.0,36.7,-94.5,0.52
2015,07,09,13,18,29.330,34.403446,-118.980509,13.717,349.6,60.7,-364.3,0.51
2015,07,09,13,19,04.410,34.402104,-118.978776,13.979,508.6,-88.4,-101.8,0.67
2015,07,09,13,19,51.740,34.403418,-118.980770,13.934,325.8,57.1,-146.7,1.03
2015,07,09,13,20,11.470,34.403548,-118.980770,13.928,325.4,71.6,-153.0,0.41
2015,07,09,13,21,06.820,34.404606,-118.983740,13.962,52.1,189.1,-119.3,0.39
2015,07,09,13,22,41.570,34.402799,-118.980168,13.841,380.7,-11.4,-239.9,0.11
2015,07,09,13,23,17.040,34.402462,-118.979810,13.915,413.9,-48.6,-166.4,1.23
2015,07,09,13,24,02.390,34.400378,-118.984489,13.871,-16.7,-279.7,-210.4,0.32
2015,07,09,13,24,35.820,34.403084,-118.980607,13.742,340.2,20.5,-338.8,0.19
