time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2008-03-13T04:15:25.558Z,39.5311,-119.928,5.9,0.3,ml,6,138.51,0.081,0.1254,nn,nn00484296,2018-07-24T21:29:19.515Z,"Nevada",earthquake,,4.3,0.12,3,reviewed,nn,nn
2008-03-13T09:40:00.618Z,39.5257,-119.9347,4.9,1,ml,22,44.15,0.078,0.1325,nn,nn00238515,2018-07-24T21:29:19.628Z,"Nevada",earthquake,,1.7,0.2,5,reviewed,nn,nn
2008-03-13T11:18:42.406Z,39.5262,-119.9356,4.7,0.9,ml,15,60.48,0.078,0.1264,nn,nn00464499,2018-07-24T21:29:19.765Z,"Nevada",earthquake,,2.9,0.25,4,reviewed,nn,nn
2008-03-13T14:10:54.853Z,39.5159,-119.9351,6,0.3,ml,4,176.53,0.092,0.0831,nn,nn00484373,2018-07-24T21:29:19.971Z,"Nevada",earthquake,,11.5,0.49,3,reviewed,nn,nn
2008-03-13T17:16:13.863Z,39.5267,-119.9319,5.8,1.2,ml,20,50.83,0.076,0.1082,nn,nn00238123,2018-07-24T21:29:20.338Z,"Nevada",earthquake,,1.7,0.36,5,reviewed,nn,nn
2008-03-13T17:53:51.073Z,39.5175,-119.9431,6.4,0.5,ml,8,93.32,0.083,0.0963,nn,nn00485377,2018-07-24T21:29:20.227Z,"Nevada",earthquake,,2.6,0.34,4,reviewed,nn,nn
2008-03-14T00:02:57.022Z,39.5244,-119.9343,6.2,0.5,ml,8,90.34,0.077,0.132,nn,nn00486434,2018-07-24T21:29:23.661Z,"Nevada",earthquake,,3.6,0.13,4,reviewed,nn,nn
2008-03-14T02:46:24.456Z,39.5278,-119.9348,5,1.2,ml,20,50.55,0.078,0.1289,nn,nn00238192,2018-07-24T21:29:23.325Z,"Nevada",earthquake,,1.8,0.21,4,reviewed,nn,nn
2008-03-14T03:03:23.516Z,39.5149,-119.9614,5.7,0.3,ml,4,176.55,0.093,0.1481,nn,nn00486438,2018-07-24T21:29:23.833Z,"Nevada",earthquake,,6.3,0.09,3,reviewed,nn,nn
2008-03-14T03:05:00.315Z,39.5274,-119.9314,6.7,0.4,ml,6,88.21,0.084,0.1994,nn,nn00486439,2017-06-19T19:05:00.875Z,"Nevada",earthquake,,4.4,0.45,3,reviewed,nn,nn
2008-03-14T03:05:24.797Z,39.5234,-119.934,5.9,0.3,ml,7,90.38,0.077,0.1325,nn,nn00489926,2018-07-24T21:29:24.980Z,"Nevada",earthquake,,3.6,0.12,3,reviewed,nn,nn
2008-03-14T03:22:25.393Z,39.524,-119.9322,2.4,0.7,ml,10,79.42,0.075,0.1252,nn,nn00464503,2018-07-24T21:29:25.078Z,"Nevada",earthquake,,6.9,0.18,4,reviewed,nn,nn
2008-03-14T03:28:20.120Z,39.5147,-119.9359,7,0.3,ml,5,105.96,0.077,0.1178,nn,nn00489930,2018-07-24T21:29:25.170Z,"Nevada",earthquake,,4.6,0.15,2,reviewed,nn,nn
2008-03-14T03:40:38.451Z,39.5238,-119.9347,4.1,0.5,ml,9,76.38,0.077,0.173,nn,nn00489932,2018-07-24T21:29:25.277Z,"Nevada",earthquake,,3.7,0.34,5,reviewed,nn,nn
2008-03-14T05:46:35.534Z,39.5086,-119.9495,7.7,0,ml,3,152.71,0.079,0.0377,nn,nn00489924,2018-07-24T21:29:24.896Z,"Nevada",earthquake,,8.4,0,1,reviewed,nn,nn
2008-03-14T06:15:12.949Z,39.5206,-119.9326,6,0.5,ml,12,54.54,0.075,0.1368,nn,nn00489933,2018-07-24T21:29:25.378Z,"Nevada",earthquake,,2.2,0.38,5,reviewed,nn,nn
2008-03-14T06:19:57.951Z,39.5224,-119.9326,6,0.6,ml,12,54.7,0.075,0.1538,nn,nn00238593,2018-07-24T21:29:25.486Z,"Nevada",earthquake,,2.8,0.39,4,reviewed,nn,nn
2008-03-14T06:27:09.232Z,39.5192,-119.9308,6.5,0.7,ml,13,54.54,0.074,0.141,nn,nn00238594,2018-07-24T21:29:24.717Z,"Nevada",earthquake,,1.8,0.24,5,reviewed,nn,nn
2008-03-14T07:09:05.371Z,39.5198,-119.9291,4.6,0.7,ml,11,75.56,0.083,0.1467,nn,nn00238595,2018-07-24T21:29:24.606Z,"Nevada",earthquake,,3.4,0.28,4,reviewed,nn,nn
2008-03-14T07:47:14.064Z,39.5053,-119.9613,1,0.3,ml,5,127.83,0.069,0.0665,nn,nn00488759,2018-07-24T21:29:24.399Z,"Nevada",earthquake,,49.1,0.29,3,reviewed,nn,nn
2008-03-14T09:55:22.789Z,39.5204,-119.9339,6.8,0.6,ml,14,54.67,0.076,0.1266,nn,nn00486389,2018-07-24T21:29:23.461Z,"Nevada",earthquake,,1.9,0.11,3,reviewed,nn,nn
2008-03-14T10:22:06.781Z,39.521,-119.9289,6.1,0.3,ml,6,92.32,0.072,0.1376,nn,nn00486393,2018-07-24T21:29:23.569Z,"Nevada",earthquake,,4,0,1,reviewed,nn,nn
2008-03-14T11:48:03.084Z,39.5201,-119.9432,5.4,0.5,ml,10,53.86,0.083,0.1236,nn,nn00488757,2018-07-24T21:29:24.301Z,"Nevada",earthquake,,4.7,0.05,2,reviewed,nn,nn
2008-03-14T14:54:21.611Z,39.514,-119.9356,6.2,0.5,ml,9,53.79,0.077,0.1214,nn,nn00486385,2018-07-24T21:29:25.592Z,"Nevada",earthquake,,2.9,0.08,2,reviewed,nn,nn
2008-03-14T16:06:37.582Z,39.5232,-119.9385,4.5,0.3,ml,6,111.32,0.08,0.1167,nn,nn00488753,2018-07-24T21:29:24.210Z,"Nevada",earthquake,,9.1,0.07,3,reviewed,nn,nn
2008-03-14T18:51:48.424Z,39.5171,-119.9376,6.4,0.5,ml,6,94.18,0.091,0.1493,nn,nn00488752,2018-07-24T21:29:24.123Z,"Nevada",earthquake,,4.6,0.25,2,reviewed,nn,nn
2008-03-14T19:21:16.605Z,39.5157,-119.9235,7.9,0.7,ml,10,53.22,0.068,0.1456,nn,nn00238599,2018-07-24T21:29:24.020Z,"Nevada",earthquake,,2.6,0.23,2,reviewed,nn,nn
2008-03-14T19:47:53.699Z,39.5116,-119.9376,4.6,0.5,ml,5,134.22,0.088,0.1067,nn,nn00488704,2018-07-24T21:29:25.686Z,"Nevada",earthquake,,8.2,0.27,3,reviewed,nn,nn
2008-03-14T22:59:10.990Z,39.5235,-119.9308,6.4,0.5,ml,5,105.67,0.074,0.143,nn,nn00488700,2018-07-24T21:29:25.772Z,"Nevada",earthquake,,5.3,0.02,3,reviewed,nn,nn
2008-03-15T01:39:57.673Z,39.5001,-119.9385,3.9,0.1,ml,3,307.57,0.109,0.044,nn,nn00490146,2018-07-24T21:29:29.668Z,"Nevada",earthquake,,19.7,0,1,reviewed,nn,nn
2008-03-15T01:51:33.026Z,39.5271,-119.9394,1,1.4,ml,24,48.85,0.01,0.1177,nn,nn00238326,2017-06-19T19:05:06.390Z,"Nevada",earthquake,,1.5,0.21,4,reviewed,nn,nn
2008-03-15T01:59:01.093Z,39.5089,-119.9636,0,0.5,ml,4,123.02,0.028,0.1571,nn,nn00490148,2018-07-24T21:29:29.748Z,"Nevada",earthquake,,0,0.02,2,reviewed,nn,nn
2008-03-15T02:53:54.846Z,39.516,-119.9301,2.1,0.3,ml,7,109.47,0.004,0.1504,nn,nn00238373,2018-07-24T21:29:29.835Z,"Nevada",earthquake,,1.7,0.25,3,reviewed,nn,nn
2008-03-15T03:05:03.000Z,39.5185,-119.9343,1.7,0.8,ml,17,52.42,0.004,0.1326,nn,nn00238374,2018-07-24T21:29:30.075Z,"Nevada",earthquake,,1.1,0.25,2,reviewed,nn,nn
2008-03-15T03:05:38.256Z,39.5256,-119.9399,1.1,0.8,ml,19,50.84,0.009,0.1295,nn,nn00238375,2018-07-24T21:29:29.945Z,"Nevada",earthquake,,1.5,0.2,3,reviewed,nn,nn
2008-03-15T03:09:45.209Z,39.5193,-119.938,1.5,1.1,ml,20,36.05,0.006,0.1474,nn,nn00238330,2018-07-24T21:29:32.976Z,"Nevada",earthquake,,1.1,0.33,5,reviewed,nn,nn
2008-03-15T04:04:03.936Z,39.5294,-119.9453,0.9,0.5,ml,11,85.31,0.015,0.1065,nn,nn00238377,2017-06-19T19:05:04.077Z,"Nevada",earthquake,,2.7,0.08,3,reviewed,nn,nn
2008-03-15T05:40:50.564Z,39.4981,-119.9612,1.9,0.7,ml,10,73.47,0.033,0.1444,nn,nn00464483,2018-07-24T21:29:30.383Z,"Nevada",earthquake,,5.8,0.72,3,reviewed,nn,nn
2008-03-15T06:35:06.934Z,39.4975,-119.9607,0,0.1,ml,4,180.24,0.033,0.1229,nn,nn00490343,2018-07-24T21:29:30.487Z,"Nevada",earthquake,,0,0.48,2,reviewed,nn,nn
2008-03-15T06:49:24.646Z,39.4989,-119.965,0,0.5,ml,11,55.26,0.034,0.1099,nn,nn00238378,2018-07-24T21:29:30.589Z,"Nevada",earthquake,,0,0.25,3,reviewed,nn,nn
2008-03-15T13:12:00.397Z,39.513,-119.934,1.9,0.2,ml,7,97.28,0.008,0.175,nn,nn00490347,2018-07-24T21:29:30.699Z,"Nevada",earthquake,,2.2,0.44,3,reviewed,nn,nn
2008-03-15T15:38:35.890Z,39.5256,-119.9371,0.9,2.6,ml,39,18.55,0.008,0.1298,nn,nn00238353,2018-07-24T21:29:30.858Z,"Nevada",earthquake,,1.3,0.23,5,reviewed,nn,nn
2008-03-15T15:54:35.000Z,39.5234,-119.9337,2.9,0.8,ml,17,46.99,0.004,0.1245,nn,nn00239416,2018-07-24T21:29:29.421Z,"Nevada",earthquake,,0.9,0.31,3,reviewed,nn,nn
2008-03-15T15:55:32.313Z,39.5263,-119.9348,2.7,1,ml,17,48.58,0.007,0.1462,nn,nn00238383,2018-07-24T21:29:29.553Z,"Nevada",earthquake,,0.9,0.29,3,reviewed,nn,nn
2008-03-15T15:59:29.434Z,39.5268,-119.9374,1.1,0.2,ml,10,91.25,0.009,0.1206,nn,nn00238528,2018-07-24T21:29:31.371Z,"Nevada",earthquake,,2.2,0.05,3,reviewed,nn,nn
2008-03-15T16:16:31.331Z,39.52,-119.9331,1.3,0.6,ml,11,73.91,0.002,0.1109,nn,nn00238529,2018-07-24T21:29:31.484Z,"Nevada",earthquake,,1.5,0.05,3,reviewed,nn,nn
2008-03-15T16:33:07.247Z,39.5204,-119.9238,1.6,0.2,ml,8,92.57,0.005,0.138,nn,nn00494921,2018-07-24T21:29:31.684Z,"Nevada",earthquake,,1.8,0.21,3,reviewed,nn,nn
2008-03-15T16:52:27.995Z,39.513,-119.9421,1.7,0.3,ml,6,160.32,0.012,0.143,nn,nn00490816,2018-07-24T21:29:31.188Z,"Nevada",earthquake,,3.3,0.3,3,reviewed,nn,nn
2008-03-15T17:06:11.439Z,39.5285,-119.9435,1,0.5,ml,12,65.86,0.013,0.1327,nn,nn00238530,2018-07-24T21:29:31.795Z,"Nevada",earthquake,,2.2,0.29,4,reviewed,nn,nn
2008-03-15T18:49:53.911Z,39.5187,-119.9295,2.4,0.6,ml,16,52.49,0.002,0.1349,nn,nn00238452,2018-07-24T21:29:31.914Z,"Nevada",earthquake,,1.1,0.34,5,reviewed,nn,nn
2008-03-15T18:50:01.720Z,39.4939,-119.9707,0,0.1,ml,4,269.66,0.041,0.1276,nn,nn00494941,2018-07-24T21:29:32.121Z,"Nevada",earthquake,,0,0,1,reviewed,nn,nn
2008-03-15T19:44:09.863Z,39.5028,-119.9749,0,0.4,ml,6,136.04,0.039,0.051,nn,nn00494939,2018-07-24T21:29:32.031Z,"Nevada",earthquake,,0,0,1,reviewed,nn,nn
2008-03-15T20:16:08.329Z,39.5258,-119.9339,1.7,0.4,ml,7,82.57,0.006,0.12,nn,nn00494943,2018-07-24T21:29:32.215Z,"Nevada",earthquake,,2,0.42,4,reviewed,nn,nn
2008-03-15T20:20:07.233Z,39.5278,-119.938,1.2,1.3,ml,23,28.64,0.01,0.1242,nn,nn00238380,2018-07-24T21:29:32.337Z,"Nevada",earthquake,,1.6,0.13,2,reviewed,nn,nn
2008-03-15T20:32:11.294Z,39.5317,-119.9391,1.2,1.4,ml,22,47.6,0.014,0.1225,nn,nn00238381,2018-07-24T21:29:32.653Z,"Nevada",earthquake,,1.7,0.2,2,reviewed,nn,nn
2008-03-15T20:55:08.153Z,39.5281,-119.9392,0.6,0.7,ml,17,50.38,0.011,0.1363,nn,nn00238531,2018-07-24T21:29:32.509Z,"Nevada",earthquake,,1.9,0.51,4,reviewed,nn,nn
2008-03-15T22:25:43.206Z,39.5075,-119.9007,0,0.1,ml,3,244.25,0.026,0.0466,nn,nn00490809,2018-07-24T21:29:31.104Z,"Nevada",earthquake,,0,0,1,reviewed,nn,nn
2008-03-16T00:08:15.428Z,39.5312,-119.9444,0.9,0.2,ml,7,111.92,0.016,0.1019,nn,nn00495114,2018-07-24T21:29:36.614Z,"Nevada",earthquake,,3.7,0.11,3,reviewed,nn,nn
2008-03-16T02:46:09.035Z,39.5249,-119.9422,1.8,0.2,ml,9,88.55,0.01,0.1478,nn,nn00238518,2018-07-24T21:29:35.967Z,"Nevada",earthquake,,2.1,0.26,2,reviewed,nn,nn
2008-03-16T03:32:08.739Z,39.5255,-119.935,1.4,0.5,ml,16,54.83,0.007,0.1482,nn,nn00238519,2018-07-24T21:29:36.072Z,"Nevada",earthquake,,2.2,0.34,4,reviewed,nn,nn
2008-03-16T04:47:59.562Z,39.53,-119.9426,0.9,0,ml,9,85.34,0.014,0.1031,nn,nn00238520,2018-07-24T21:29:36.189Z,"Nevada",earthquake,,2.7,0.67,4,reviewed,nn,nn
2008-03-16T12:17:46.422Z,39.5199,-119.9401,1,0.3,ml,9,111.21,0.008,0.1008,nn,nn00238522,2018-07-24T21:29:37.172Z,"Nevada",earthquake,,1.6,0.51,4,reviewed,nn,nn
2008-03-16T14:14:34.749Z,39.5337,-119.9388,0.9,0.9,ml,21,34.79,0.015,0.1198,nn,nn00238524,2018-07-24T21:29:36.474Z,"Nevada",earthquake,,2,0.36,4,reviewed,nn,nn
2008-03-16T14:52:05.010Z,39.5247,-119.9393,1.4,0.5,ml,12,61.53,0.008,0.1106,nn,nn00238526,2018-07-24T21:29:36.979Z,"Nevada",earthquake,,1.7,0.37,2,reviewed,nn,nn
2008-03-16T19:58:29.109Z,39.5255,-119.9348,1,0.8,ml,10,88.99,0.007,0.1471,nn,nn00238436,2018-07-24T21:29:37.274Z,"Nevada",earthquake,,2.1,0.35,3,reviewed,nn,nn
2008-03-17T03:43:31.322Z,39.489,-119.9183,3.4,0.1,ml,3,198.02,0.033,0.0551,nn,nn00495279,2018-07-24T21:29:39.775Z,"Nevada",earthquake,,4.6,0.17,2,reviewed,nn,nn
2008-03-17T14:44:20.508Z,39.5016,-119.9246,0,0.5,ml,4,188.63,0.019,0.1532,nn,nn00495156,2018-07-24T21:29:39.505Z,"Nevada",earthquake,,9.2,0.45,2,reviewed,nn,nn
2008-03-17T16:39:25.246Z,39.5241,-119.9319,1.5,0.4,ml,10,60.13,0.004,0.1369,nn,nn00495157,2018-07-24T21:29:39.591Z,"Nevada",earthquake,,1.7,0.05,2,reviewed,nn,nn
2008-03-17T16:58:45.875Z,39.5078,-119.9611,0,0.2,ml,6,178.02,0.027,0.1197,nn,nn00495160,2018-07-24T21:29:39.693Z,"Nevada",earthquake,,0,0.09,2,reviewed,nn,nn
2008-03-17T17:04:23.470Z,39.5287,-119.9381,1.2,0.8,ml,15,47.38,0.011,0.1366,nn,nn00239378,2018-07-24T21:29:39.891Z,"Nevada",earthquake,,1.8,0.2,4,reviewed,nn,nn
2008-03-17T17:33:05.572Z,39.5268,-119.9376,1.3,0.7,ml,21,40.05,0.009,0.1404,nn,nn00238499,2018-07-24T21:29:40.042Z,"Nevada",earthquake,,1.4,0.19,2,reviewed,nn,nn
2008-03-17T19:49:03.194Z,39.5355,-119.9359,1.1,0.2,ml,10,77.21,0.016,0.183,nn,nn00495294,2018-07-24T21:29:40.178Z,"Nevada",earthquake,,3.8,0.09,4,reviewed,nn,nn
2008-03-17T19:50:46.203Z,39.5177,-119.9331,1.8,0.6,ml,12,46.7,0.003,0.1315,nn,nn00238698,2018-07-24T21:29:40.279Z,"Nevada",earthquake,,1.5,0.31,3,reviewed,nn,nn
2008-03-17T20:25:19.243Z,39.5149,-119.943,2.1,0.2,ml,5,95.15,0.011,0.2063,nn,nn00238700,2018-07-24T21:29:40.381Z,"Nevada",earthquake,,3.7,0,1,reviewed,nn,nn
2008-03-17T22:55:26.398Z,39.5242,-119.936,5.4,0.4,ml,8,89.71,0.006,0.1323,nn,nn00495308,2018-07-24T21:29:40.475Z,"Nevada",earthquake,,1.9,0.06,3,reviewed,nn,nn
2008-03-17T22:55:26.469Z,39.5284,-119.9359,4.7,0.4,ml,8,82.25,0.009,0.0946,nn,nn00495310,2018-07-24T21:29:40.577Z,"Nevada",earthquake,,2.1,0.07,3,reviewed,nn,nn
2008-03-17T23:36:34.800Z,39.5191,-119.9304,1.5,0.3,ml,12,54.56,0.001,0.1328,nn,nn00238705,2018-07-24T21:29:40.680Z,"Nevada",earthquake,,1.4,0.15,3,reviewed,nn,nn
2008-03-17T23:47:19.249Z,39.5293,-119.9419,0,0.2,ml,7,113.59,0.013,0.1696,nn,nn00495330,2018-07-24T21:29:40.789Z,"Nevada",earthquake,,4,0.11,4,reviewed,nn,nn
2008-03-18T00:05:55.694Z,39.5202,-119.938,0.9,0,ml,7,140.2,0.006,0.1657,nn,nn00238712,2018-07-24T21:29:44.434Z,"Nevada",earthquake,,2.5,0.26,2,reviewed,nn,nn
2008-03-18T01:17:00.551Z,39.5263,-119.9305,5.1,1.3,ml,26,46.62,0.006,0.1504,nn,nn00238546,2018-07-24T21:29:41.278Z,"Nevada",earthquake,,1,0.41,4,reviewed,nn,nn
2008-03-18T01:17:00.742Z,39.5244,-119.9351,2.2,1.1,ml,23,33.68,0.006,0.1454,nn,nn00495362,2018-07-24T21:29:47.596Z,"Nevada",earthquake,,1,0.13,5,reviewed,nn,nn
2008-03-18T02:18:23.948Z,39.5075,-119.9498,0,0.2,ml,7,119.57,0.02,0.1196,nn,nn00495372,2018-07-24T21:29:44.614Z,"Nevada",earthquake,,0,0.04,2,reviewed,nn,nn
2008-03-18T02:43:00.583Z,39.5263,-119.9237,2.6,0.7,ml,10,93.56,0.008,0.0577,nn,nn00238552,2018-07-24T21:29:41.892Z,"Nevada",earthquake,,1.4,0.14,2,reviewed,nn,nn
2008-03-18T02:43:00.747Z,39.5252,-119.94,0.4,0.8,ml,16,39.84,0.009,0.1395,nn,nn00239560,2018-07-24T21:29:44.729Z,"Nevada",earthquake,,1.7,0.11,4,reviewed,nn,nn
2008-03-18T06:03:17.144Z,39.5278,-119.9402,0.9,0.2,ml,12,54.7,0.011,0.0853,nn,nn00238714,2018-07-24T21:29:44.859Z,"Nevada",earthquake,,2,0.37,3,reviewed,nn,nn
2008-03-18T06:14:57.454Z,39.5227,-119.9396,0.1,0.4,ml,15,54.3,0.008,0.1511,nn,nn00238716,2018-07-24T21:29:44.981Z,"Nevada",earthquake,,1.7,0.1,4,reviewed,nn,nn
2008-03-18T06:36:54.181Z,39.5129,-119.9627,0,0.2,ml,6,177.25,0.026,0.1427,nn,nn00238719,2017-06-19T19:05:10.851Z,"Nevada",earthquake,,0,0.02,3,reviewed,nn,nn
2008-03-18T06:55:27.547Z,39.5154,-119.954,6.1,0,ml,7,174.88,0.019,0.182,nn,nn00496353,2017-06-19T19:05:10.934Z,"Nevada",earthquake,,2.6,0.29,3,reviewed,nn,nn
2008-03-18T07:00:51.468Z,39.5199,-119.9455,0.5,0,ml,10,76.33,0.012,0.1267,nn,nn00238724,2018-07-24T21:29:45.284Z,"Nevada",earthquake,,2.3,0.19,3,reviewed,nn,nn
2008-03-18T07:13:21.594Z,39.5289,-119.9369,2.1,1.4,ml,27,40.04,0.01,0.1154,nn,nn00238556,2018-07-24T21:29:41.474Z,"Nevada",earthquake,,0.9,0.06,3,reviewed,nn,nn
2008-03-18T07:13:21.617Z,39.5253,-119.9379,0.4,1.4,ml,25,40,0.008,0.1274,nn,nn00496927,2018-07-24T21:29:46.041Z,"Nevada",earthquake,,1.2,0.23,4,reviewed,nn,nn
2008-03-18T07:24:23.373Z,39.5151,-119.9594,0,0,ml,7,120.77,0.023,0.1315,nn,nn00496359,2018-07-24T21:29:45.388Z,"Nevada",earthquake,,0,0.09,3,reviewed,nn,nn
2008-03-18T08:08:12.949Z,39.5266,-119.9393,1.5,0.6,ml,24,39.92,0.01,0.1327,nn,nn00239583,2018-07-24T21:29:45.506Z,"Nevada",earthquake,,1,0.31,4,reviewed,nn,nn
2008-03-18T08:08:12.974Z,39.5316,-119.932,3,0.5,ml,8,122.64,0.012,0.0547,nn,nn00238557,2018-07-24T21:29:41.632Z,"Nevada",earthquake,,2,0,1,reviewed,nn,nn
2008-03-18T10:13:43.613Z,39.5232,-119.9413,0.4,0.2,ml,10,88.09,0.009,0.1058,nn,nn00238733,2018-07-24T21:29:45.908Z,"Nevada",earthquake,,2.2,0.13,4,reviewed,nn,nn
2008-03-18T10:38:37.763Z,39.516,-119.9519,0.3,0,ml,6,211.49,0.017,0.132,nn,nn00238738,2018-07-24T21:29:46.235Z,"Nevada",earthquake,,5.4,0.23,3,reviewed,nn,nn
2008-03-18T10:43:55.530Z,39.5211,-119.9376,0.9,0.2,ml,11,87.35,0.006,0.1674,nn,nn00238739,2018-07-24T21:29:46.335Z,"Nevada",earthquake,,1.6,0.02,3,reviewed,nn,nn
2008-03-18T13:04:52.436Z,39.5182,-119.9278,3.2,0.9,ml,14,53.26,0.003,0.0769,nn,nn00238567,2018-07-24T21:29:42.014Z,"Nevada",earthquake,,1.2,0.01,2,reviewed,nn,nn
2008-03-18T13:04:52.447Z,39.5163,-119.9291,1.5,0.9,ml,24,41.2,0.004,0.1404,nn,nn00239589,2018-07-24T21:29:46.466Z,"Nevada",earthquake,,1.1,0.23,5,reviewed,nn,nn
2008-03-18T13:46:45.028Z,39.5329,-119.9376,2.1,1.4,ml,23,40.04,0.014,0.1184,nn,nn00238604,2018-07-24T21:29:41.746Z,"Nevada",earthquake,,1.2,0.72,4,reviewed,nn,nn
2008-03-18T13:46:45.092Z,39.5237,-119.9372,0.5,1.3,ml,25,32.99,0.007,0.1478,nn,nn00496964,2017-06-19T19:05:12.173Z,"Nevada",earthquake,,1.3,0.31,5,reviewed,nn,nn
2008-03-18T14:26:54.553Z,39.5203,-119.9308,2.2,0.7,ml,16,52.13,0.001,0.086,nn,nn00238741,2018-07-24T21:29:46.793Z,"Nevada",earthquake,,1,0.59,5,reviewed,nn,nn
2008-03-18T14:58:54.953Z,39.5306,-119.9333,4,1,ml,11,94.24,0.011,0.0527,nn,nn00238574,2018-07-24T21:29:42.140Z,"Nevada",earthquake,,1.4,0.03,2,reviewed,nn,nn
2008-03-18T14:58:55.035Z,39.5288,-119.9335,1.9,0.9,ml,21,38.32,0.009,0.1331,nn,nn00239660,2018-07-24T21:29:46.927Z,"Nevada",earthquake,,1.4,0.19,5,reviewed,nn,nn
2008-03-18T17:05:08.716Z,39.5336,-119.9322,2.9,0.9,ml,9,96.52,0.014,0.0783,nn,nn00238699,2018-07-24T21:29:42.251Z,"Nevada",earthquake,,1.9,0.23,2,reviewed,nn,nn
2008-03-18T17:05:08.722Z,39.527,-119.9325,1.4,0.8,ml,19,40.44,0.007,0.152,nn,nn00239662,2018-07-24T21:29:47.160Z,"Nevada",earthquake,,1.3,0.24,3,reviewed,nn,nn
2008-03-18T17:08:46.247Z,39.5312,-119.9477,0.3,0.2,ml,6,112.15,0.017,0.0926,nn,nn00497083,2018-07-24T21:29:47.290Z,"Nevada",earthquake,,5.6,0.3,2,reviewed,nn,nn
2008-03-18T17:57:32.286Z,39.5315,-119.943,0.9,0.1,ml,6,114.47,0.015,0.0899,nn,nn00497084,2018-07-24T21:29:47.385Z,"Nevada",earthquake,,4.9,0.11,2,reviewed,nn,nn
2008-03-18T18:52:12.290Z,39.5072,-119.9411,1.3,0.3,ml,5,136.71,0.016,0.1629,nn,nn00497087,2018-07-24T21:29:47.477Z,"Nevada",earthquake,,4.5,0.4,3,reviewed,nn,nn
2008-03-19T04:45:16.021Z,39.5209,-119.9393,0.2,0.9,ml,18,54.16,0.007,0.1372,nn,nn00238661,2018-07-24T21:29:51.427Z,"Nevada",earthquake,,1.4,0.21,5,reviewed,nn,nn
2008-03-19T09:53:31.746Z,39.5054,-119.9371,1.6,0,ml,10,70.85,0.016,0.1518,nn,nn00497171,2018-07-24T21:29:51.741Z,"Nevada",earthquake,,3,0.07,3,reviewed,nn,nn
2008-03-19T12:05:21.297Z,39.522,-119.9366,1.2,0.7,ml,13,51.64,0.005,0.1355,nn,nn00497173,2018-07-24T21:29:51.854Z,"Nevada",earthquake,,1.3,0.63,4,reviewed,nn,nn
2008-03-19T12:13:50.583Z,39.5238,-119.9421,0.9,0.3,ml,10,88.3,0.01,0.1605,nn,nn00497175,2018-07-24T21:29:51.967Z,"Nevada",earthquake,,2.2,0.09,3,reviewed,nn,nn
2008-03-19T12:15:20.592Z,39.5166,-119.9546,0.9,0.2,ml,6,174.75,0.019,0.1657,nn,nn00497181,2018-07-24T21:29:52.076Z,"Nevada",earthquake,,6,0.07,3,reviewed,nn,nn
2008-03-19T12:35:19.567Z,39.5079,-119.9732,0,0,ml,5,146.03,0.035,0.13,nn,nn00497184,2018-07-24T21:29:52.160Z,"Nevada",earthquake,,0,0.32,2,reviewed,nn,nn
2008-03-19T13:19:23.147Z,39.5193,-119.9495,0,0.5,ml,17,78.08,0.015,0.1205,nn,nn00238945,2018-07-24T21:29:52.257Z,"Nevada",earthquake,,2.2,0.27,4,reviewed,nn,nn
2008-03-19T13:21:10.876Z,39.519,-119.9278,1.9,0.4,ml,17,54.7,0.003,0.1153,nn,nn00238946,2017-06-19T19:05:14.664Z,"Nevada",earthquake,,1,0.04,4,reviewed,nn,nn
2008-03-19T15:09:36.191Z,39.5247,-119.9393,0,0.6,ml,12,77.04,0.008,0.1331,nn,nn00497195,2018-07-24T21:29:52.506Z,"Nevada",earthquake,,2.1,0.25,5,reviewed,nn,nn
2008-03-19T16:35:49.314Z,39.5229,-119.9286,1.1,0.2,ml,15,55,0.003,0.1524,nn,nn00238701,2018-07-24T21:29:52.622Z,"Nevada",earthquake,,1.3,0.07,4,reviewed,nn,nn
2008-03-19T16:48:46.735Z,39.528,-119.9475,0,0.1,ml,5,120.43,0.016,0.1308,nn,nn00497751,2018-07-24T21:29:52.726Z,"Nevada",earthquake,,6.7,0,1,reviewed,nn,nn
2008-03-19T17:55:30.518Z,39.5313,-119.9395,1.1,0.8,ml,17,55.04,0.013,0.1152,nn,nn00497784,2018-07-24T21:29:52.841Z,"Nevada",earthquake,,1.9,0.07,3,reviewed,nn,nn
2008-03-19T17:56:42.567Z,39.513,-119.9188,2.3,0.4,ml,5,120.31,0.012,0.1553,nn,nn00497786,2018-07-24T21:29:52.952Z,"Nevada",earthquake,,2.2,0.1,3,reviewed,nn,nn
2008-03-19T18:47:52.228Z,39.5287,-119.9419,0.9,0.2,ml,10,71.81,0.013,0.0987,nn,nn00238949,2018-07-24T21:29:53.047Z,"Nevada",earthquake,,2.4,0.23,3,reviewed,nn,nn
2008-03-19T20:18:07.567Z,39.5276,-119.9387,1.3,0.5,ml,14,54.78,0.01,0.1209,nn,nn00238950,2018-07-24T21:29:53.159Z,"Nevada",earthquake,,1.7,0.25,4,reviewed,nn,nn
2008-03-19T21:00:08.882Z,39.4895,-119.9317,2.8,0.1,ml,3,205.79,0.031,0.105,nn,nn00497792,2018-07-24T21:29:53.263Z,"Nevada",earthquake,,3,0,1,reviewed,nn,nn
