YYYY,MM,DD,hh,mm,ss.ss,Lat(deg),Long(deg),depth(km)
2014,02,05,02,51,15.21,37.629285,-119.034465,4.701
2014,02,05,02,52,53.18,37.629069,-119.034652,4.690
2014,02,05,02,54,46.05,37.629525,-119.033805,4.658
2014,02,05,02,54,50.71,37.629663,-119.033740,4.686
2014,02,05,02,54,56.00,37.629411,-119.033927,4.655
2014,02,05,02,55,28.29,37.629354,-119.033944,4.609
2014,02,05,02,55,34.72,37.629346,-119.034123,4.591
2014,02,05,02,55,39.36,37.629378,-119.033911,4.628
2014,02,05,02,57,01.53,37.629297,-119.034001,4.597
2014,02,05,02,57,19.41,37.629537,-119.033757,4.622
2014,02,05,02,57,25.02,37.628898,-119.035091,4.715
2014,02,05,03,00,10.08,37.628796,-119.035107,4.719
2014,02,05,03,00,32.38,37.629521,-119.033765,4.612
2014,02,05,03,09,44.46,37.630949,-119.021745,4.923
2014,02,05,03,10,50.30,37.630937,-119.021761,4.914
2014,02,05,03,14,06.00,37.631836,-119.021916,4.895
2014,02,05,03,15,56.52,37.631852,-119.021973,4.866
2014,02,05,03,17,00.00,37.632149,-119.021981,4.895
2014,02,05,03,20,19.60,37.631909,-119.022038,4.895
2014,02,05,03,23,05.11,37.631950,-119.021696,4.848
2014,02,05,03,24,42.61,37.629708,-119.023991,4.858
2014,02,05,03,25,19.34,37.629598,-119.024089,4.861
2014,02,05,03,35,26.86,37.632060,-119.022054,4.907
2014,02,05,03,43,42.23,37.631112,-119.022526,4.901
2014,02,05,04,06,53.43,37.629154,-119.034066,4.591
2014,02,05,04,46,34.43,37.633329,-119.022445,4.560
2014,02,05,04,48,25.45,37.631702,-119.022518,4.869
2014,02,05,05,01,27.54,37.632015,-119.021191,4.878
2014,02,05,05,01,41.07,37.631799,-119.021313,4.876
2014,02,05,05,01,53.50,37.631795,-119.021916,4.805
2014,02,05,05,04,15.10,37.631995,-119.021289,4.899
2014,02,05,05,04,24.38,37.631864,-119.021501,4.905
2014,02,05,05,08,02.00,37.631783,-119.021419,4.909
2014,02,05,05,08,53.32,37.631938,-119.021647,4.898
2014,02,05,05,11,24.31,37.631694,-119.020378,4.889
2014,02,05,05,15,28.43,37.635457,-119.021525,4.760
2014,02,05,05,18,53.51,37.632593,-119.019800,4.871
2014,02,05,05,21,43.53,37.632027,-119.021232,4.869
2014,02,05,05,22,36.64,37.632446,-119.019906,4.799
2014,02,05,05,23,23.38,37.633993,-119.021370,4.727
2014,02,05,05,24,23.56,37.631523,-119.021956,4.855
2014,02,05,05,26,27.35,37.631453,-119.021834,4.839
2014,02,05,05,29,25.37,37.631775,-119.021012,4.861
2014,02,05,05,30,21.19,37.631539,-119.022925,4.879
2014,02,05,05,35,18.49,37.631067,-119.020744,4.875
2014,02,05,05,37,02.89,37.632727,-119.021200,4.909
2014,02,05,05,49,53.39,37.630782,-119.022152,4.886
2014,02,05,06,00,26.37,37.631209,-119.019922,4.880
2014,02,05,06,09,59.24,37.632182,-119.021045,4.867
2014,02,05,06,16,23.38,37.631340,-119.022078,4.892
2014,02,05,06,19,53.28,37.632218,-119.021053,4.862
2014,02,05,06,25,20.54,37.631803,-119.022428,4.860
2014,02,05,06,26,15.41,37.633195,-119.020418,4.817
2014,02,05,06,27,03.00,37.631571,-119.021948,4.894
2014,02,05,06,36,17.25,37.630522,-119.021908,4.890
2014,02,05,06,37,01.00,37.630693,-119.021891,4.919
2014,02,05,06,37,22.52,37.632141,-119.030558,4.435
2014,02,05,06,47,18.29,37.632076,-119.021224,4.815
2014,02,05,07,05,48.37,37.631844,-119.021395,4.936
2014,02,05,07,07,13.33,37.634424,-119.022998,4.539
2014,02,05,07,18,29.34,37.631437,-119.021916,4.898
2014,02,05,07,23,09.00,37.632589,-119.021777,4.876
2014,02,05,07,26,28.52,37.631962,-119.021200,4.878
2014,02,05,07,26,50.31,37.631962,-119.021265,4.892
2014,02,05,07,27,57.02,37.631934,-119.021086,4.868
2014,02,05,07,30,51.23,37.631547,-119.021118,4.910
2014,02,05,07,30,57.67,37.631608,-119.021362,4.853
2014,02,05,07,34,11.48,37.630892,-119.022420,4.862
2014,02,05,07,40,30.50,37.631763,-119.021045,4.850
2014,02,05,07,40,53.55,37.631730,-119.021281,4.871
2014,02,05,07,42,00.01,37.631514,-119.021248,4.864
2014,02,05,07,43,45.54,37.630587,-119.022778,4.855
2014,02,05,07,47,05.00,37.630619,-119.022062,4.898
2014,02,05,07,47,32.53,37.630208,-119.022819,4.876
2014,02,05,07,49,49.40,37.630054,-119.022860,4.887
2014,02,05,07,50,03.90,37.630212,-119.022575,4.908
2014,02,05,07,50,21.48,37.632434,-119.020052,4.861
2014,02,05,07,51,16.31,37.630656,-119.022225,4.942
2014,02,05,07,51,28.51,37.632857,-119.021704,4.926
2014,02,05,07,53,03.00,37.632918,-119.021265,4.822
2014,02,05,07,53,37.09,37.629814,-119.023910,4.910
2014,02,05,07,53,55.24,37.626404,-119.022078,5.033
2014,02,05,07,59,50.44,37.629903,-119.023454,4.909
2014,02,05,08,12,41.85,37.625916,-119.023063,5.063
2014,02,05,08,12,48.42,37.625891,-119.023039,5.076
2014,02,05,08,13,51.20,37.625952,-119.023665,5.007
2014,02,05,08,16,46.54,37.630074,-119.022795,4.909
2014,02,05,08,17,10.51,37.630469,-119.022485,4.901
2014,02,05,08,21,52.17,37.625598,-119.022599,5.181
2014,02,05,08,21,59.34,37.625903,-119.022843,5.104
2014,02,05,08,22,17.42,37.625891,-119.023071,5.089
2014,02,05,08,22,23.10,37.626013,-119.022974,5.086
2014,02,05,08,22,28.13,37.625883,-119.022917,5.092
2014,02,05,08,22,37.00,37.627128,-119.023633,4.794
2014,02,05,08,24,42.92,37.626082,-119.022819,5.078
2014,02,05,08,25,24.22,37.625883,-119.023486,5.088
2014,02,05,08,30,02.01,37.626160,-119.023413,4.950
2014,02,05,08,33,26.55,37.629997,-119.022819,4.887
2014,02,05,08,35,09.31,37.629903,-119.033252,4.688
2014,02,05,08,36,07.79,37.625867,-119.023079,5.074
2014,02,05,08,37,30.46,37.632092,-119.020890,4.851
2014,02,05,08,39,20.79,37.632511,-119.021818,4.923
2014,02,05,08,40,28.30,37.633008,-119.020174,4.870
2014,02,05,08,42,09.89,37.630216,-119.022827,4.899
2014,02,05,08,43,41.34,37.632198,-119.020752,4.887
2014,02,05,08,43,50.20,37.625102,-119.023828,5.101
2014,02,05,08,49,53.09,37.625793,-119.023234,5.073
2014,02,05,08,50,35.63,37.634306,-119.018644,4.828
2014,02,05,08,50,41.47,37.625879,-119.022656,5.083
2014,02,05,08,50,45.07,37.625700,-119.023242,5.203
2014,02,05,08,51,24.52,37.632109,-119.021053,4.875
2014,02,05,08,53,37.55,37.630188,-119.023242,4.863
2014,02,05,08,55,46.21,37.627974,-119.020304,5.009
2014,02,05,08,56,20.40,37.627808,-119.020402,5.038
2014,02,05,08,56,39.89,37.627812,-119.020557,5.053
2014,02,05,08,56,51.22,37.628007,-119.020402,5.030
2014,02,05,08,56,59.15,37.627893,-119.020483,5.017
2014,02,05,08,57,18.01,37.627779,-119.020426,5.020
2014,02,05,08,57,28.44,37.627799,-119.020866,5.024
2014,02,05,08,58,11.59,37.631734,-119.021273,4.886
2014,02,05,08,58,31.61,37.630998,-119.022111,4.867
2014,02,05,08,59,18.69,37.627478,-119.020646,5.048
2014,02,05,08,59,23.24,37.631962,-119.021118,4.883
2014,02,05,09,00,23.40,37.631881,-119.021134,4.887
2014,02,05,09,01,51.32,37.627747,-119.023104,5.109
2014,02,05,09,02,06.00,37.627942,-119.020768,5.045
2014,02,05,09,04,22.42,37.632157,-119.020858,4.856
2014,02,05,09,04,55.32,37.634359,-119.022713,4.666
2014,02,05,09,05,22.59,37.632479,-119.020776,4.871
2014,02,05,09,06,22.40,37.631991,-119.020923,4.852
2014,02,05,09,06,30.53,37.632218,-119.020760,4.883
2014,02,05,09,06,51.74,37.631934,-119.020890,4.854
2014,02,05,09,07,40.39,37.630355,-119.022127,4.933
2014,02,05,09,08,48.24,37.631787,-119.019548,4.979
2014,02,05,09,09,21.54,37.632756,-119.020988,4.887
2014,02,05,09,09,43.25,37.630823,-119.021940,4.896
2014,02,05,09,10,00.01,37.631270,-119.023136,4.755
2014,02,05,09,10,23.23,37.631087,-119.023275,4.819
2014,02,05,09,11,05.11,37.630863,-119.023071,4.803
2014,02,05,09,11,15.03,37.628076,-119.021069,5.133
2014,02,05,09,11,27.26,37.630900,-119.023332,4.792
2014,02,05,09,11,34.21,37.631108,-119.022559,4.916
2014,02,05,09,11,45.53,37.630693,-119.023145,4.809
2014,02,05,09,12,37.86,37.630872,-119.023413,4.797
2014,02,05,09,13,07.23,37.631771,-119.022257,4.703
2014,02,05,09,13,33.52,37.632768,-119.022078,4.673
2014,02,05,09,13,45.02,37.631213,-119.023096,4.772
2014,02,05,09,13,51.11,37.631278,-119.023291,4.841
2014,02,05,09,14,48.61,37.632340,-119.027889,4.511
2014,02,05,09,15,06.64,37.631038,-119.029867,4.566
2014,02,05,09,15,12.71,37.631181,-119.029728,4.581
2014,02,05,09,15,16.74,37.631148,-119.029663,4.583
2014,02,05,09,15,24.67,37.631132,-119.029785,4.575
2014,02,05,09,15,30.59,37.631173,-119.029614,4.581
2014,02,05,09,15,33.01,37.631421,-119.022616,4.786
2014,02,05,09,15,59.45,37.631128,-119.029370,4.561
2014,02,05,09,16,14.54,37.631067,-119.029492,4.563
2014,02,05,09,17,01.00,37.633317,-119.019515,4.855
2014,02,05,09,17,19.53,37.631160,-119.022721,4.811
2014,02,05,09,17,34.59,37.631205,-119.022632,4.784
2014,02,05,09,17,38.57,37.631152,-119.022721,4.750
2014,02,05,09,17,54.20,37.633586,-119.021623,4.567
2014,02,05,09,18,00.00,37.633110,-119.019027,4.852
2014,02,05,09,18,16.40,37.631185,-119.023812,4.796
2014,02,05,09,18,31.34,37.631014,-119.023934,4.806
2014,02,05,09,19,07.11,37.632015,-119.021956,4.775
2014,02,05,09,19,15.95,37.631539,-119.020117,4.902
2014,02,05,09,19,29.50,37.631274,-119.023454,4.797
2014,02,05,09,20,10.52,37.632161,-119.022005,4.801
2014,02,05,09,20,30.52,37.631856,-119.022412,4.809
2014,02,05,09,21,52.43,37.632463,-119.028971,4.492
2014,02,05,09,24,04.00,37.631209,-119.022046,4.885
2014,02,05,09,24,24.54,37.634037,-119.020256,4.734
2014,02,05,09,25,29.47,37.629671,-119.024740,4.892
2014,02,05,09,26,08.95,37.632983,-119.026302,4.423
2014,02,05,09,26,17.96,37.635160,-119.022925,4.357
2014,02,05,09,28,03.22,37.632068,-119.022957,4.698
2014,02,05,09,30,41.27,37.633313,-119.022233,4.945
2014,02,05,09,32,29.22,37.627771,-119.021200,5.073
2014,02,05,09,33,14.30,37.631376,-119.023600,4.769
2014,02,05,09,33,41.95,37.629749,-119.024797,4.962
2014,02,05,09,33,59.46,37.635067,-119.022843,4.570
2014,02,05,09,34,09.63,37.634460,-119.023242,4.581
2014,02,05,09,35,52.07,37.632544,-119.022941,4.755
2014,02,05,09,36,09.96,37.633020,-119.025822,4.402
2014,02,05,09,40,37.68,37.635095,-119.022225,4.393
2014,02,05,09,41,24.69,37.632019,-119.023267,4.711
2014,02,05,09,43,56.33,37.629903,-119.023747,4.929
2014,02,05,09,43,59.31,37.626351,-119.022078,5.199
2014,02,05,09,46,21.05,37.631551,-119.023560,4.905
2014,02,05,09,46,37.35,37.631657,-119.023071,4.911
2014,02,05,09,46,45.33,37.631620,-119.023421,4.877
2014,02,05,09,46,59.08,37.631742,-119.023405,4.879
2014,02,05,09,47,10.12,37.631689,-119.023364,4.873
2014,02,05,09,47,53.32,37.631535,-119.023177,4.920
2014,02,05,09,48,09.00,37.628385,-119.021216,5.029
2014,02,05,09,48,16.81,37.635315,-119.022510,4.368
2014,02,05,09,48,52.30,37.630119,-119.023584,4.853
2014,02,05,09,49,38.37,37.631592,-119.022957,4.940
2014,02,05,09,49,51.42,37.628373,-119.020549,5.014
2014,02,05,09,50,32.56,37.627718,-119.024577,4.715
2014,02,05,09,51,06.32,37.633818,-119.021688,4.652
2014,02,05,09,53,42.26,37.631677,-119.022917,4.828
2014,02,05,09,53,56.33,37.631543,-119.023372,4.889
2014,02,05,09,56,08.74,37.634460,-119.022323,4.439
2014,02,05,09,56,44.44,37.633390,-119.023136,4.663
2014,02,05,09,57,03.32,37.634509,-119.020394,4.592
2014,02,05,09,57,31.63,37.634021,-119.023885,4.410
2014,02,05,09,58,05.32,37.634831,-119.022485,4.558
2014,02,05,09,59,29.57,37.634212,-119.023747,4.545
2014,02,05,09,59,38.36,37.634363,-119.022493,4.420
2014,02,05,09,59,42.91,37.634440,-119.022380,4.429
2014,02,05,09,59,51.41,37.634277,-119.024243,4.722
2014,02,05,10,00,08.15,37.634644,-119.024170,4.372
2014,02,05,10,00,19.53,37.633301,-119.024349,4.521
2014,02,05,10,00,27.98,37.633407,-119.024170,4.598
2014,02,05,10,00,34.64,37.633573,-119.025090,4.422
2014,02,05,10,01,01.43,37.634127,-119.024634,4.524
2014,02,05,10,01,09.86,37.633264,-119.025317,4.400
2014,02,05,10,02,07.64,37.634481,-119.021883,4.486
2014,02,05,10,02,45.60,37.632564,-119.025106,4.521
2014,02,05,10,03,24.52,37.633443,-119.024447,4.502
2014,02,05,10,03,53.05,37.632638,-119.021305,4.691
2014,02,05,10,05,53.47,37.633622,-119.024805,4.434
2014,02,05,10,06,22.13,37.632646,-119.026530,4.488
2014,02,05,10,06,59.17,37.633895,-119.023397,4.437
2014,02,05,10,08,21.28,37.628324,-119.020728,5.009
2014,02,05,10,08,47.45,37.633761,-119.026042,4.423
2014,02,05,10,10,58.35,37.633337,-119.025391,4.417
2014,02,05,10,11,09.22,37.631742,-119.023218,4.766
2014,02,05,10,11,28.55,37.632711,-119.024243,4.609
2014,02,05,10,11,47.36,37.632747,-119.025602,4.464
2014,02,05,10,11,52.30,37.634725,-119.020337,4.576
2014,02,05,10,12,22.30,37.633618,-119.026042,4.449
2014,02,05,10,12,52.64,37.633451,-119.025993,4.464
2014,02,05,10,12,56.64,37.633378,-119.026343,4.479
2014,02,05,10,13,00.85,37.633537,-119.026188,4.446
2014,02,05,10,13,14.65,37.633549,-119.024910,4.427
2014,02,05,10,13,33.58,37.632776,-119.025863,4.540
2014,02,05,10,13,39.27,37.633350,-119.025431,4.475
2014,02,05,10,15,27.72,37.633728,-119.025716,4.370
2014,02,05,10,15,42.28,37.633675,-119.027580,4.426
2014,02,05,10,15,55.52,37.633089,-119.028198,4.458
2014,02,05,10,16,14.84,37.633500,-119.024341,4.441
2014,02,05,10,16,56.52,37.631995,-119.020003,4.831
2014,02,05,10,17,11.18,37.633126,-119.027840,4.434
2014,02,05,10,17,21.59,37.635006,-119.021924,4.482
2014,02,05,10,17,34.48,37.633016,-119.028402,4.475
2014,02,05,10,18,00.64,37.633691,-119.027710,4.467
2014,02,05,10,19,19.66,37.633923,-119.021248,4.624
2014,02,05,10,19,47.80,37.633350,-119.026717,4.423
2014,02,05,10,20,39.14,37.633455,-119.022721,4.588
2014,02,05,10,21,14.61,37.632507,-119.029435,4.437
2014,02,05,10,21,27.19,37.633203,-119.022624,4.706
2014,02,05,10,21,39.03,37.633016,-119.023136,4.771
2014,02,05,10,22,46.49,37.630933,-119.025675,4.602
2014,02,05,10,22,58.61,37.633061,-119.028630,4.469
2014,02,05,10,23,10.41,37.629431,-119.023258,4.965
2014,02,05,10,23,31.64,37.632760,-119.028141,4.531
2014,02,05,10,23,59.59,37.632772,-119.029207,4.438
2014,02,05,10,25,32.85,37.635075,-119.023462,4.330
2014,02,05,10,25,53.69,37.633236,-119.029142,4.320
2014,02,05,10,26,11.67,37.633545,-119.028035,4.393
2014,02,05,10,26,22.11,37.634074,-119.028646,4.577
2014,02,05,10,26,32.90,37.633553,-119.028231,4.424
2014,02,05,10,26,55.34,37.633862,-119.028166,4.468
2014,02,05,10,27,10.22,37.633708,-119.027425,4.444
2014,02,05,10,27,25.96,37.631978,-119.027873,4.519
2014,02,05,10,27,41.53,37.633207,-119.026546,4.531
2014,02,05,10,27,50.37,37.632345,-119.026929,4.526
2014,02,05,10,29,14.41,37.633276,-119.024805,4.437
2014,02,05,10,30,00.74,37.633415,-119.027922,4.445
2014,02,05,10,30,09.82,37.632564,-119.030216,4.566
2014,02,05,10,30,28.88,37.633232,-119.024951,4.461
2014,02,05,10,31,00.11,37.633691,-119.022534,4.771
2014,02,05,10,31,33.42,37.634957,-119.019849,4.773
2014,02,05,10,31,57.49,37.634330,-119.023438,4.487
2014,02,05,10,32,07.74,37.634151,-119.026961,4.441
2014,02,05,10,32,16.92,37.634249,-119.027327,4.465
2014,02,05,10,32,24.65,37.634066,-119.027197,4.379
2014,02,05,10,35,06.74,37.633736,-119.027384,4.449
2014,02,05,10,36,00.54,37.632056,-119.031315,4.457
2014,02,05,10,37,39.61,37.631645,-119.026042,4.537
2014,02,05,10,37,44.60,37.634587,-119.023796,4.374
2014,02,05,10,38,22.65,37.634721,-119.028044,4.336
2014,02,05,10,38,34.18,37.633822,-119.026774,4.483
2014,02,05,10,38,39.50,37.633716,-119.026969,4.479
2014,02,05,10,38,58.40,37.634387,-119.028035,4.361
2014,02,05,10,39,01.63,37.633866,-119.027010,4.500
2014,02,05,10,39,09.64,37.633553,-119.027157,4.478
2014,02,05,10,39,17.53,37.633870,-119.026676,4.486
2014,02,05,10,40,05.85,37.633797,-119.027083,4.392
2014,02,05,10,40,46.69,37.630627,-119.030249,4.608
2014,02,05,10,41,17.64,37.631759,-119.028703,4.543
2014,02,05,10,42,22.55,37.633309,-119.025667,4.463
2014,02,05,10,42,27.10,37.633126,-119.023796,4.697
2014,02,05,10,42,44.30,37.633138,-119.023486,4.607
2014,02,05,10,43,40.39,37.630518,-119.032129,4.661
2014,02,05,10,43,58.53,37.631551,-119.029289,4.556
2014,02,05,10,45,58.43,37.633374,-119.027930,4.463
2014,02,05,10,46,08.32,37.631323,-119.031893,4.603
2014,02,05,10,49,21.35,37.632646,-119.024601,4.541
2014,02,05,10,49,38.60,37.631470,-119.028857,4.533
2014,02,05,10,51,39.44,37.629232,-119.033708,4.732
2014,02,05,10,51,54.75,37.634212,-119.024658,4.370
2014,02,05,10,56,53.72,37.632304,-119.029102,4.469
2014,02,05,10,59,32.34,37.630636,-119.032658,4.696
2014,02,05,11,01,21.73,37.630538,-119.033919,4.544
2014,02,05,11,02,57.47,37.630684,-119.033602,4.617
2014,02,05,11,05,46.62,37.631864,-119.029338,4.510
2014,02,05,11,08,45.61,37.630477,-119.031258,4.582
2014,02,05,11,11,12.41,37.633325,-119.021191,4.762
2014,02,05,11,11,39.50,37.631991,-119.030802,4.579
2014,02,05,11,12,20.16,37.634806,-119.020597,4.636
2014,02,05,11,16,28.54,37.635392,-119.019897,4.742
2014,02,05,11,16,48.46,37.631160,-119.023031,4.863
2014,02,05,11,19,01.64,37.631673,-119.031632,4.489
2014,02,05,11,19,48.22,37.634737,-119.025684,4.339
2014,02,05,11,20,09.06,37.635274,-119.022949,4.302
2014,02,05,11,21,15.36,37.632694,-119.027441,4.496
2014,02,05,11,26,46.65,37.633724,-119.020581,4.765
2014,02,05,11,28,19.08,37.629891,-119.024178,4.897
2014,02,05,11,28,26.29,37.629590,-119.022624,4.997
2014,02,05,11,32,53.57,37.634937,-119.023649,4.367
2014,02,05,11,33,56.61,37.633504,-119.021086,4.722
2014,02,05,11,34,36.07,37.630863,-119.031291,4.600
2014,02,05,11,35,39.41,37.631258,-119.026652,4.670
2014,02,05,11,35,51.55,37.631490,-119.026562,4.642
2014,02,05,11,36,08.00,37.630037,-119.023055,4.899
2014,02,05,11,37,28.19,37.632812,-119.024211,4.665
2014,02,05,11,38,49.53,37.632808,-119.030396,4.414
2014,02,05,11,39,47.61,37.630412,-119.031738,4.566
2014,02,05,11,43,42.21,37.632882,-119.022062,4.883
2014,02,05,11,44,30.48,37.634102,-119.025024,4.353
2014,02,05,11,45,33.66,37.633024,-119.029972,4.674
2014,02,05,11,46,17.66,37.632646,-119.022290,4.895
2014,02,05,11,46,32.48,37.631877,-119.022957,4.714
2014,02,05,11,46,49.57,37.633590,-119.021948,4.486
2014,02,05,11,47,46.34,37.626274,-119.023096,5.030
2014,02,05,11,49,44.50,37.633480,-119.022542,4.633
2014,02,05,11,51,09.95,37.633887,-119.024438,4.418
2014,02,05,11,53,24.46,37.633748,-119.021818,4.753
2014,02,05,11,58,19.61,37.630400,-119.024227,4.738
2014,02,05,12,00,56.34,37.633484,-119.019767,4.694
2014,02,05,12,03,18.63,37.629801,-119.024048,4.891
2014,02,05,12,05,22.36,37.634192,-119.024211,4.368
2014,02,05,12,05,35.64,37.634241,-119.023820,4.398
2014,02,05,12,16,04.96,37.634436,-119.024211,4.356
2014,02,05,12,17,41.18,37.631156,-119.023576,4.735
2014,02,05,12,19,06.46,37.624280,-119.024512,5.237
2014,02,05,12,29,46.10,37.632723,-119.028963,4.637
2014,02,05,12,32,57.35,37.633394,-119.028776,4.458
2014,02,05,12,35,36.22,37.632857,-119.028914,4.527
2014,02,05,12,36,11.41,37.633024,-119.028784,4.535
2014,02,05,12,36,39.25,37.633191,-119.028296,4.463
2014,02,05,12,36,44.64,37.632812,-119.029102,4.484
2014,02,05,12,39,40.30,37.634395,-119.026839,4.386
2014,02,05,12,40,32.36,37.630021,-119.025505,4.817
2014,02,05,12,40,58.44,37.632361,-119.025993,4.533
2014,02,05,12,42,15.51,37.631856,-119.025578,4.610
2014,02,05,12,43,21.88,37.630021,-119.025391,4.763
2014,02,05,12,43,27.41,37.629879,-119.025334,4.783
2014,02,05,12,43,40.06,37.631474,-119.024626,4.618
2014,02,05,12,48,14.78,37.632617,-119.025301,4.460
2014,02,05,12,49,39.54,37.630078,-119.022510,4.917
2014,02,05,12,53,16.44,37.635209,-119.021346,4.453
2014,02,05,12,54,01.43,37.635583,-119.021248,4.524
2014,02,05,12,54,08.43,37.635571,-119.020988,4.470
2014,02,05,12,54,51.67,37.635571,-119.021053,4.446
2014,02,05,12,55,16.36,37.634696,-119.021956,4.666
2014,02,05,12,56,45.51,37.634652,-119.021143,4.500
2014,02,05,12,57,17.75,37.635685,-119.021411,4.463
2014,02,05,12,57,34.63,37.636100,-119.020980,4.481
2014,02,05,12,58,02.42,37.635974,-119.021216,4.516
2014,02,05,12,59,07.44,37.635164,-119.020841,4.462
2014,02,05,13,00,12.56,37.632788,-119.028866,4.483
2014,02,05,13,02,51.34,37.636108,-119.020915,4.494
2014,02,05,13,04,29.16,37.636462,-119.020589,4.430
2014,02,05,13,12,43.19,37.630033,-119.024601,5.024
2014,02,05,13,12,59.61,37.630103,-119.023869,5.306
2014,02,05,13,18,23.55,37.631401,-119.022770,4.969
2014,02,05,13,21,42.41,37.630570,-119.024211,4.830
2014,02,05,13,22,59.22,37.633008,-119.029704,4.476
2014,02,05,13,25,46.00,37.630351,-119.023665,4.871
2014,02,05,13,25,57.45,37.630400,-119.023706,4.882
2014,02,05,13,26,30.56,37.630164,-119.023348,4.881
2014,02,05,13,27,20.46,37.630469,-119.023372,4.842
2014,02,05,13,27,29.57,37.630322,-119.023568,4.862
2014,02,05,13,30,58.02,37.630591,-119.024512,4.782
2014,02,05,13,33,03.00,37.630253,-119.024048,4.855
2014,02,05,13,34,41.63,37.631169,-119.024683,4.693
2014,02,05,13,35,00.12,37.631030,-119.024699,4.746
2014,02,05,13,35,16.65,37.630965,-119.024211,4.721
2014,02,05,13,35,25.57,37.630615,-119.024544,4.763
2014,02,05,13,37,13.47,37.630766,-119.023267,4.808
2014,02,05,13,37,43.35,37.628239,-119.020793,5.105
2014,02,05,13,37,51.55,37.633622,-119.025049,4.424
2014,02,05,13,38,26.63,37.631462,-119.022314,5.078
2014,02,05,13,39,05.12,37.630481,-119.022477,4.820
2014,02,05,13,41,05.65,37.631840,-119.031519,4.437
2014,02,05,13,42,18.27,37.632076,-119.030957,4.663
2014,02,05,13,45,19.46,37.632625,-119.019840,4.874
2014,02,05,13,46,07.33,37.630233,-119.024886,4.717
2014,02,05,13,46,38.52,37.630013,-119.025024,4.785
2014,02,05,13,46,46.46,37.629887,-119.025081,4.812
2014,02,05,13,46,54.19,37.629948,-119.024845,4.786
2014,02,05,13,47,44.26,37.630009,-119.025220,4.828
2014,02,05,13,47,55.42,37.630859,-119.024666,4.695
2014,02,05,13,48,01.03,37.630473,-119.024731,4.738
2014,02,05,13,48,22.83,37.630334,-119.024487,4.846
2014,02,05,13,48,50.41,37.630269,-119.024674,4.857
2014,02,05,13,49,02.12,37.633301,-119.021769,4.686
2014,02,05,13,49,31.19,37.630440,-119.024447,4.870
2014,02,05,13,49,40.32,37.630168,-119.024780,4.842
2014,02,05,13,50,26.70,37.630208,-119.024536,4.744
2014,02,05,13,50,59.32,37.631136,-119.022762,4.792
2014,02,05,13,53,12.41,37.630774,-119.023592,4.787
2014,02,05,13,53,18.29,37.630729,-119.024715,4.672
2014,02,05,13,53,34.70,37.630847,-119.023494,4.794
2014,02,05,13,55,56.21,37.629899,-119.025301,4.773
2014,02,05,14,00,25.72,37.633765,-119.027539,4.391
2014,02,05,14,02,42.40,37.630282,-119.025106,4.782
2014,02,05,14,03,11.14,37.631323,-119.023340,4.778
2014,02,05,14,07,16.62,37.629679,-119.025285,4.774
2014,02,05,14,09,27.56,37.629692,-119.025366,4.773
2014,02,05,14,09,43.62,37.630717,-119.024585,4.708
